"Id","Distance.band","Distance.band.used.for.weighting","Urban.rural","Market","ISP","Technology","LLU","Headline.speed","Download.speed..Mbit.s..24.hrs","Download.speed..Mbit.s..Max","Download.speed..Mbit.s..8.10pm.weekday","Upload.speed..Mbit.s.24.hour","Upload.speed..Mbit.s.Max","Upload.speed..Mbit.s.8.10pm.weekday","DNS.resolution..ms.24.hour","DNS.failure....24.hour","DNS.resolution..ms.8.10pm.weekday","DNS.failure....8.10pm.weekday","Jitter.up..ms.24.hour","Jitter.down..ms.24.hour","Jitter.up..ms.8.10pm.weekday","Jitter.down..ms.8.10pm.weekday","Latency..ms.24.hour","Packet.loss....24.hour","Latency..ms.8.10pm.weekday","Packet.loss....8.10pm.weekday","Web.page..ms.24.hour","Web.page..ms.8.10pm.weekday","isp.weights","nat.weights"
"87",1680,"763-946","","Rural",1,"BT","ADSL","Non-LLU",8,6.0945,6.6826,5.8325,0.407,0.516,0.42,56.356,0.001,56.203,0,1.654,0.509,2.053,0.85,53.808,0.001,53.957,0.001,1118.49,1293.892,0,0.0275
"88",1681,"1143-1367","946-1367","Urban",4,"Karoo","ADSL","LLU",20,7.8678,8.1727,7.8597,0.733,0.78,0.731,26.775,0.001,26.646,0.002,0.65,0.559,0.647,0.476,26.795,0.002,26.802,0.003,676.461,698.123,1.2,NA
"89",1684,"1992-2563","2274-5000","Urban",1,"TalkTalk","ADSL","Non-LLU",20,2.7096,3.0029,2.7249,0.727,0.782,0.735,45.991,0.004,46.323,0,0.617,0.655,0.673,0.766,38.101,0.007,38.617,0.005,1557.439,1653.868,0,NA
"90",1687,"0-385","","Rural",1,"Plusnet","FTTC","Non-LLU",80,71.0702,74.3109,69.5386,18.405,18.955,18.255,12.781,0,13.02,0,0.376,0.348,0.439,0.556,12.471,0.001,13.114,0,201.769,175.257,0,NA
"91",1694,"582-763","","Urban",3,"BT","FTTC","Non-LLU",80,70.1141,70.9686,69.1561,17.175,17.581,17.08,12.116,0.002,12.258,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"92",1701,"1367-1635","","Urban",3,"Zen","ADSL","LLU",20,5.4441,6.448,5.0455,1.047,1.285,1.043,36.974,0.017,42.497,0.063,6.575,4.854,5.553,7.596,36.49,0.018,42.771,0.099,1213.688,1662.62,NA,0.1393
"93",1706,"763-946","737-1001","Urban",3,"TalkTalk","ADSL","LLU",20,4.8017,5.1865,4.589,0.736,0.788,0.73,26.242,0,27.807,0.003,0.803,0.616,1.271,0.713,31.738,0.001,35.029,0.001,981.916,1028.204,1.41,0.1994
"94",1709,"582-763","","Urban",1,"BT","ADSL","Non-LLU",8,5.6194,6.7137,5.1952,0.387,0.463,0.366,30.53,0.024,32.391,0.059,0.972,0.478,1.496,0.667,29.415,0.028,30.279,0.056,2046.148,3911.904,0,0.0161
"95",1715,"946-1143","","Rural",1,"BT","ADSL","Non-LLU",8,6.7966,6.8911,6.7192,0.389,0.451,0.38,25.97,0,26.359,0.002,0.757,0.323,1.084,0.588,25.275,0.001,25.75,0.001,1083.346,971.869,0,0.0477
"96",1718,"0-385","0-582","Urban",3,"BT","ADSL","Non-LLU",20,13.5056,16.6529,13.6435,0.944,1.207,0.933,18.178,0.001,17.977,0,0.712,0.365,0.706,0.384,17.161,0.001,16.992,0.001,408.724,413.91,0.65,0.0861
"97",1723,"946-1143","","Urban",3,"Sky","FTTC","Non-LLU",40,36.5405,37.7732,36.294,9.41,9.869,9.403,22.203,0,20.921,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0167
"98",1729,"1367-1635","","Urban",3,"BT","ADSL","Non-LLU",8,5.7724,6.1396,5.6913,0.432,0.528,0.421,34.024,0.001,34.006,0,0.808,0.486,0.71,0.608,33.114,0.001,33.958,0.002,797.843,806.303,0,0.1101
"99",1731,"1635-1992","","Rural",2,"BT","FTTC","Non-LLU",80,74.1176,74.3147,74.1837,17.068,17.55,17.022,22.207,0,22.294,0,0.297,0.28,0.293,0.28,20.866,0,20.98,0,295.318,290.011,1,NA
"100",1734,"1992-2563","2274-5000","Rural",1,"TalkTalk","ADSL","LLU",20,6.2015,6.2693,6.1878,0.871,0.961,0.863,36.923,0,37.142,0,0.583,0.497,0.671,0.652,28.97,0,29.373,0,711.871,715.737,0,0.1221
"101",1736,"385-582","0-582","Urban",2,"Orange","ADSL","Non-LLU",20,15.8192,17.2009,16.1994,1.155,1.321,1.181,27.404,0,27.378,0,0.668,0.703,0.654,1.114,18.227,0,18.78,0,1848.753,1664.351,0.54,0.0335
"102",1743,"763-946","","Urban",3,"BT","FTTC","Non-LLU",80,48.4091,48.5641,48.362,8.153,8.37,8.15,7.543,0,7.593,0,0.379,0.431,0.331,0.348,6.217,0,6.19,0,155.655,128.137,1,0.018
"103",1751,"2563-5000","","Urban",3,"Virgin","Cable","Cable",60,59.4631,62.1552,59.4611,2.711,3.117,2.546,28.15,0.001,34.645,0.002,5.149,0.269,2.148,0.394,27.334,0,23.367,0,330.368,279.838,1,0.239
"104",1752,"1367-1635","1299-1680","Rural",2,"TalkTalk","ADSL","LLU",20,5.6158,7.9252,5.3496,0.797,0.867,0.798,40.595,0.002,42.238,0.005,2.585,0.531,0.716,0.61,40.508,0.005,45.95,0.006,1052.418,1235.239,1.88,0.0887
"105",1758,"763-946","","Urban",3,"Plusnet","FTTC","Non-LLU",80,48.8684,51.4254,49.1278,9.722,10.608,9.69,14.291,0,14.301,0,0.304,0.392,0.329,0.525,14.804,0.001,14.841,0.001,208.472,193.664,1,NA
"106",1760,"582-763","","Urban",3,"TalkTalk","FTTC","Non-LLU",80,56.601,58.2674,55.7167,16.793,17.291,16.699,28.431,0,29.235,0,0.431,0.411,0.528,0.627,32.261,0,32.545,0,423.552,510.693,1,NA
"107",1765,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",40,36.8729,37.8274,36.4464,9.449,9.762,9.467,15.609,0,15.656,0,0.363,0.325,0.373,0.338,14.73,0,14.736,0,232.959,242.071,1,0.0568
"108",1766,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",80,52.5939,53.6637,52.2764,14.042,15.238,14.092,14.278,0.001,14.301,0,0.253,0.231,0.255,0.266,13.565,0.001,13.717,0,194.129,188.744,1,0.1321
"109",1771,"946-1143","","Urban",3,"BT","FTTC","Non-LLU",40,37.2307,38.2234,37.133,9.437,9.677,9.417,7.578,0,7.649,0,0.368,0.334,0.378,0.359,6.191,0.001,6.201,0,163.956,198.443,1,0.0247
"110",1782,"1367-1635","","Urban",3,"TalkTalk","FTTC","Non-LLU",40,33.2585,36.9855,26.9822,2.089,2.206,2.089,20.087,0,35.332,0,0.609,0.621,0.797,1.918,9.408,0,19.096,0,336.653,416.798,1,0.0246
"111",1783,"1635-1992","1680-2274","Urban",3,"TalkTalk","ADSL","Non-LLU",20,4.4388,4.4546,4.4468,0.637,0.74,0.635,50.897,0.001,50.757,0,1.289,0.589,1.408,0.697,42.983,0,43.189,0,1001.375,1087.293,1.25,NA
"112",1799,"1992-2563","","Urban",3,"BT","FTTC","Non-LLU",40,37.0702,37.164,37.0737,9.497,9.831,9.507,19.309,0.001,19.319,0,0.425,0.389,0.378,0.394,18.398,0,18.216,0.002,282.507,294.384,1,0.0803
"113",1801,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",80,47.273,47.6684,47.2858,14.907,15.34,14.916,25.2,0.001,25.274,0,0.228,0.193,0.229,0.211,24.431,0.001,24.637,0.001,321.541,274.552,1,0.018
"114",1817,"1367-1635","1367-1992","Urban",3,"Plusnet","ADSL","Non-LLU",20,6.8731,7.4173,6.8821,1.04,1.152,1.026,15.884,0,16.35,0,0.536,0.458,0.547,0.523,15.553,0,15.817,0,598.766,573.954,1.8,0.051
"115",1821,"1992-2563","","Rural",1,"BT","ADSL","Non-LLU",8,4.6262,5.7615,4.248,0.44,0.549,0.436,46.832,0.028,46.497,0.067,0.995,0.906,0.97,1.019,45.363,0.021,45.807,0.051,1940.786,3846.934,0,0.0508
"116",1826,"1635-1992","","Urban",3,"Sky","ADSL","LLU",8,6.321,6.678,6.27,0.885,1.109,0.87,37.413,0,37.495,0,0.691,0.683,0.715,0.521,33.966,0.001,34.857,0.001,1024.697,1132.93,NA,0.0408
"117",1830,"582-763","","Urban",2,"Plusnet","FTTC","Non-LLU",80,71.6973,73.4013,71.3056,17.179,17.601,17.033,7.894,0,8.153,0,0.242,0.241,0.289,0.341,8.389,0.001,8.523,0,144.834,166.139,1,NA
"118",1836,"1143-1367","","Urban",3,"Sky","FTTC","Non-LLU",40,37.1937,37.556,37.0661,10.014,10.934,10.013,26.832,0,25.907,0,0.237,0.333,0.243,0.319,23.195,0,23.236,0.001,301.052,292.779,1,0.0221
"119",1838,"2563-5000","","Rural",3,"AOL","ADSL","Non-LLU",8,1.5892,1.6333,1.5985,0.38,0.451,0.386,30.264,0,30.849,0,0.718,0.48,0.727,0.468,24.641,0,NA,NA,2317.731,2847.631,NA,0.0329
"120",1842,"2563-5000","","Urban",3,"Virgin","Cable","Cable",30,30.0332,33.057,29.9964,1.967,2.041,1.968,12.76,0.003,14.394,0,2.85,0.311,3.489,0.534,10.18,0.004,11.627,0,202.215,228.914,1,0.5208
"121",1858,"0-385","0-473","",0,"Sky","ADSL","Non-LLU",20,16.7247,18.3481,15.3758,1.027,1.184,0.93,35.484,0.001,38.468,0,1.575,0.349,NA,NA,18.894,0.001,19.501,0,477.02,517.191,0.77,NA
"122",1875,"1992-2563","","Urban",3,"Virgin","Cable","Cable",60,59.6576,62.1565,57.6753,3.001,3.152,2.998,18.159,0,18.319,0,1.856,0.24,2.28,0.325,18.693,0.002,19.665,0,274.402,248.285,1,0.0994
"123",1886,"1635-1992","1299-1680","Rural",1,"TalkTalk","ADSL","Non-LLU",20,6.0888,6.1663,6.0084,0.661,0.728,0.641,NA,NA,NA,NA,0.818,0.721,1.022,1.18,21.312,0.001,21.861,0.001,723.851,780.072,0,NA
"124",1899,"1992-2563","","Urban",2,"TalkTalk","FTTC","Non-LLU",40,30.4523,37.3695,25.8808,1.878,1.947,1.875,8.4,0,8.518,0,0.476,0.326,0.535,0.437,13.22,0,13.516,0,328.707,345.297,1,0.02
"125",1908,"0-385","0-582","Urban",2,"BT","ADSL","Non-LLU",20,14.3831,14.8739,14.3907,0.731,0.772,0.734,31.162,0,31.176,0,0.599,0.402,0.588,0.404,30.081,0,30.072,0,476.296,485.543,0.65,0.0501
"126",1916,"1635-1992","","Urban",2,"Virgin","Cable","Cable",50,52.8676,54.1801,52.4387,3.025,3.2,2.998,13.481,0.002,13.039,0.029,2.433,0.147,2.758,0.281,9.468,0.003,9.501,0,178.823,274.066,1,0.0519
"127",1917,"2563-5000","","Rural",1,"BT","FTTC","Non-LLU",40,33.2325,37.3603,32.9015,6.967,7.527,6.972,13.014,0,12.87,0,0.361,0.223,0.372,0.276,16.306,0.003,15.942,0.01,209.244,199.172,0,0.0631
"128",1923,"763-946","","Urban",3,"BT","FTTC","Non-LLU",80,67.7504,68.0388,67.5164,17.732,18.51,17.771,9.416,0.001,9.458,0,0.387,0.385,0.417,0.434,8.747,0,8.895,0,159.454,165.62,1,0.018
"129",1927,"582-763","473-737","Urban",3,"TalkTalk","ADSL","LLU",20,6.4509,6.5029,6.424,0.908,1.008,0.912,39.169,0.001,39.373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.1172
"130",1929,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",80,63.9494,72.977,65.757,13.197,16.634,13.197,31.114,0.001,27.459,0,0.915,0.569,1.126,0.377,30.504,0,26.634,0,389.805,355.591,1,0.0239
"131",1930,"1143-1367","","Urban",3,"Sky","FTTC","Non-LLU",40,29.2022,32.4964,29.7404,6.36,6.877,6.45,27.619,0.001,23.911,0,0.359,0.423,NA,NA,20.554,0.001,19.99,0.004,291.091,308.742,1,0.0167
"132",1943,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",80,57.7606,59.336,56.8499,18.534,19.049,18.565,18.455,0,18.567,0,0.251,0.35,0.262,0.409,17.109,0.001,17.25,0,262.265,260.583,1,0.0334
"133",1947,"946-1143","","Urban",3,"BT","FTTC","Non-LLU",80,60.2563,64.3034,55.0408,17.189,17.522,17.193,9.988,0,10.052,0,0.327,0.32,0.293,0.345,9.385,0,9.413,0,172.569,149.304,1,0.018
"134",1957,"385-582","0-582","Urban",3,"BT","ADSL","Non-LLU",20,9.7845,9.8939,9.8259,0.733,0.792,0.738,29.54,0,29.589,0,0.699,0.483,0.586,0.428,28.977,0,29.122,0,532.858,570.422,0.65,0.0861
"135",1964,"582-763","582-946","Urban",3,"Plusnet","ADSL","Non-LLU",20,13.2699,14.5379,13.125,1.025,1.077,1.028,42.405,0,42.559,0,0.685,0.46,0.677,0.532,42.223,0.001,42.653,0.001,597.051,659.922,0.69,0.0226
"136",1976,"0-385","0-582","Rural",1,"Orange","ADSL","Non-LLU",20,12.173,12.5253,12.151,1.252,1.37,1.249,36.279,0.001,36.702,0,0.722,0.508,0.722,0.633,29.69,0.001,29.795,0,676.893,740.038,0,0.019
"137",1979,"0-385","0-582","Urban",2,"Plusnet","ADSL","Non-LLU",20,15.5175,15.7301,15.5055,0.868,0.931,0.872,12.518,0,12.591,0,0.599,0.431,0.662,0.537,11.862,0,11.986,0,331.249,332.333,0.45,NA
"138",1987,"1367-1635","","Urban",3,"Virgin","Cable","Cable",60,61.3462,62.1266,59.3117,2.842,3.005,2.894,12.302,0,15.927,0,2.092,0.246,NA,NA,9.427,0.004,9.644,0,166.669,NA,1,0.0712
"139",1990,"946-1143","946-1367","Urban",3,"BT","ADSL","Non-LLU",20,10.6318,11.365,10.145,1.138,1.242,1.026,27.715,0,27.805,0,0.417,0.329,NA,NA,26.029,0.002,26.621,0,472.179,513.75,1.3,0.1465
"140",1992,"1367-1635","","Rural",1,"BT","FTTC","Non-LLU",80,72.4455,73.6316,71.7318,20.299,21.071,20.452,17.487,0,17.937,0,0.595,0.188,0.556,0.315,15.303,0,15.716,0,229.702,275.041,0,NA
"141",1995,"763-946","582-946","Urban",3,"BT","ADSL","Non-LLU",20,7.859,8.3033,7.8258,0.844,0.906,0.843,7.661,0,7.708,0,0.517,0.452,0.59,0.377,6.846,0,6.707,0,594.209,600.864,1.3,0.1465
"142",1997,"2563-5000","2274-5000","Urban",3,"Sky","ADSL","Non-LLU",20,4.5073,5.9745,4.4696,0.848,1.093,0.84,42.549,0,41.39,0,0.914,0.556,0.941,0.632,38.182,0.001,38.349,0.001,1214.08,1159.57,1.54,0.4104
"143",2001,"2563-5000","","Urban",3,"Plusnet","FTTC","Non-LLU",80,56.6778,59.0647,55.1123,18.294,19.2,17.446,22.547,0,22.853,0,0.283,0.37,0.349,0.574,22.422,0.001,22.793,0.001,304.391,294.918,1,NA
"144",2003,"2563-5000","","Urban",2,"BT","FTTC","Non-LLU",80,50.0887,51.4599,49.9377,15.982,16.281,16.026,9.494,0,9.57,0,0.286,0.269,0.291,0.279,8.428,0,8.412,0,160.613,147.891,1,0.0468
"145",2007,"385-582","","Urban",3,"BT","FTTC","Non-LLU",80,35.2216,36.894,35.2372,15.81,17.742,16.592,21.222,0,21.021,0,0.328,0.407,NA,NA,19.666,0.002,19.157,0,289.013,282.584,1,NA
"146",2008,"1143-1367","","Urban",1,"Zen","ADSL","Non-LLU",20,12.5894,12.9796,12.5861,0.934,0.994,0.929,28.516,0,28.621,0,0.748,0.434,0.753,0.504,19.845,0.001,20.085,0,412.681,463.629,0,0.0603
"147",2011,"1635-1992","","Urban",3,"Sky","FTTC","Non-LLU",40,37.335,37.4352,37.3142,10.015,10.982,10.009,7.417,0,7.062,0,0.288,0.381,0.301,0.393,5.611,0,5.686,0.001,235.718,251.536,1,0.0312
"148",2027,"385-582","473-737","Urban",3,"TalkTalk","ADSL","Non-LLU",20,12.0215,12.0492,12.0323,1.107,1.207,1.112,28.276,0.003,27.954,0,0.895,0.582,0.946,0.585,20.848,0.004,21.059,0,413.422,381.146,0.87,NA
"149",2030,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",80,73.2317,74.3103,72.5951,17.687,18.109,17.615,21.216,0.001,21.29,0,0.376,0.259,0.379,0.251,20.023,0,20.069,0,263.905,283.149,1,0.0239
"150",2037,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",80,65.2573,65.366,65.0137,16.959,19.072,16.14,12.846,0.001,12.337,0,0.299,0.278,0.298,0.279,11.221,0,11.202,0,276.612,182.905,1,0.0239
"151",2038,"385-582","","Urban",3,"BT","FTTC","Non-LLU",80,72.3889,73.6245,71.8308,9.751,10.586,9.788,10.195,0.001,10.191,0,0.458,0.47,0.497,0.522,8.824,0,8.966,0,199.902,246.738,1,NA
"152",2057,"946-1143","946-1367","Urban",3,"Plusnet","ADSL","Non-LLU",20,13.7605,13.9458,13.7443,0.955,1.009,0.955,10.565,0,10.705,0,0.652,0.417,0.633,0.48,9.617,0,9.71,0,351.495,317.742,1.8,0.0384
"153",2069,"0-385","0-582","Urban",3,"BT","ADSL","Non-LLU",20,19.2664,19.5075,19.1933,1.02,1.067,1.02,14.48,0.001,14.495,0,0.514,0.464,0.506,0.565,13.817,0,13.954,0,300.51,260.944,0.65,0.0861
"154",2074,"1143-1367","","Urban",3,"BT","FTTC","Non-LLU",80,73.1435,74.3117,71.6483,18.63,19.061,18.67,17.047,0,17.058,0,0.294,0.307,0.28,0.31,16.102,0.001,15.853,0,218.18,215.964,1,0.018
"155",2087,"1143-1367","946-1367","Rural",1,"BT","ADSL","Non-LLU",20,17.0111,18.3289,16.9189,0.913,1.003,0.902,26.717,0.001,27.121,0,0.523,0.604,0.687,1,26.244,0.001,26.991,0.002,439.963,480.045,0,0.0485
"156",2090,"946-1143","1001-1299","Urban",3,"TalkTalk","ADSL","LLU",20,13.3017,15.802,13.0728,0.857,1.073,0.809,39.948,0,46.943,0.004,2.399,0.359,0.667,0.54,23.717,0.001,23.775,0,646.405,836.434,1.41,0.1149
"157",2096,"385-582","","Urban",1,"BT","FTTC","Non-LLU",80,67.2602,69.7314,65.6382,16.442,19.149,15.51,19.823,0.002,19.686,0.005,0.286,0.31,0.252,0.391,18.449,0.003,18.09,0.001,297.704,371.149,0,NA
"158",2099,"2563-5000","","Urban",2,"Orange","ADSL","Non-LLU",8,1.4446,1.5812,1.4549,0.614,0.753,0.614,NA,NA,NA,NA,0.843,1.317,0.884,2.49,19.304,0.002,21.542,0.001,NA,NA,NA,NA
"159",2109,"0-385","","",0,"BT","FTTC","Non-LLU",80,73.3145,74.314,73.2613,17.075,17.528,17.085,21.413,0.001,21.534,0,0.29,0.288,0.298,0.311,21.241,0,21.38,0,275.844,267.818,1,NA
"160",2122,"1992-2563","","Rural",1,"BT","ADSL","Non-LLU",8,5.4964,6.6831,4.4398,0.43,0.559,0.424,50.454,0.002,53.684,0.008,0.969,0.51,1.095,0.941,48.944,0.001,51.342,0.002,1105.399,1313.106,0,0.0508
"161",2127,"582-763","","Urban",3,"BT","FTTC","Non-LLU",80,45.1094,45.5153,44.715,10.676,11.294,10.675,17.191,0,17.387,0,0.436,0.397,0.438,0.547,16.22,0.001,15.636,0,259.471,220.07,1,NA
"162",2130,"1367-1635","1299-1680","Urban",2,"TalkTalk","ADSL","LLU",20,10.9096,12.5291,10.8702,0.663,0.943,0.673,34.991,0,34.708,0,0.825,0.537,0.9,0.653,38.794,0.001,39.5,0.002,792.146,897.479,1.88,0.0887
"163",2131,"385-582","0-582","Rural",1,"Plusnet","ADSL","Non-LLU",20,12.2692,13.1982,12.4274,0.921,1.014,0.881,27.923,0,29.425,0.002,1.366,0.537,3.732,0.744,28.089,0.002,30.511,0.001,489.745,501.569,0,NA
"164",2138,"2563-5000","","Rural",2,"Plusnet","ADSL","Non-LLU",8,1.4565,1.7233,1.4824,0.395,0.5,0.4,41.099,0.01,40.631,0.002,0.751,0.648,0.786,0.711,40.519,0.001,40.079,0.001,3236.397,3463.15,NA,0.0345
"165",2145,"1992-2563","","Rural",1,"BT","ADSL","Non-LLU",8,4.8519,5.7629,4.7066,0.395,0.466,0.386,44.034,0.001,45.09,0.004,0.836,0.856,0.706,1.344,42.805,0.001,44.09,0.002,924.045,1053.454,0,0.0508
"166",2148,"582-763","473-737","Rural",1,"TalkTalk","ADSL","LLU",20,15.5669,16.3423,15.4284,0.82,0.953,0.805,29.865,0,30.308,0,1.132,0.606,1.416,1.072,19.642,0.001,20.257,0.002,1403.158,1344.214,0,0.0388
"167",2152,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",80,63.4058,63.4863,63.425,18.541,18.864,18.438,13.031,0,13.202,0,0.315,0.314,NA,NA,12.067,0,12.136,0,223.539,156.805,1,0.0803
"168",2154,"1143-1367","946-1367","Urban",3,"Orange","ADSL","Non-LLU",20,10.4531,10.9983,10.4861,1.172,1.324,1.178,21.941,0.001,22.676,0,0.595,0.515,0.617,0.931,15.222,0.001,16.087,0.002,441.143,472.053,0.88,0.1299
"169",2158,"1992-2563","2274-5000","Urban",2,"TalkTalk","ADSL","Non-LLU",20,4.4676,4.9502,4.5355,1.034,1.209,1.058,38.228,0.001,37.813,0,0.494,0.412,0.555,0.542,32.558,0.002,32.59,0.002,1025.673,970.993,0.75,NA
"170",2164,"5000+","","Rural",1,"BT","ADSL","Non-LLU",8,2.2359,2.3515,2.283,0.434,0.548,0.435,46.761,0.001,43.992,0.002,1.251,0.812,0.8,0.978,46.021,0.002,45.144,0,1894.105,1802.247,0,0.2009
"171",2173,"1143-1367","946-1367","Urban",3,"BT","ADSL","Non-LLU",20,7.2549,7.7674,7.0482,0.769,0.909,0.761,9.433,0.001,9.56,0,0.558,0.484,0.489,1.029,8.309,0.002,13.459,0.002,729.075,586.262,1.3,0.1465
"172",2177,"582-763","582-946","Urban",1,"BT","ADSL","Non-LLU",20,7.7305,12.0141,6.0145,1.189,1.378,1.209,66.658,0.001,60.084,0.01,0.602,1.274,NA,NA,58.46,0.004,NA,NA,1200.146,1726.516,0,0.0494
"173",2180,"1992-2563","","Urban",3,"BT","FTTC","Non-LLU",80,70.7397,74.3096,70.3175,18.67,19.1,18.646,22.426,0,22.879,0,0.353,0.331,0.361,0.399,21.611,0.002,21.849,0.002,298.872,322.622,1,0.0334
"174",2187,"2563-5000","","Urban",3,"Sky","FTTC","Non-LLU",40,36.7473,37.5794,36.843,10.026,10.989,10.041,19.22,0.001,16.151,0,0.287,0.395,0.294,0.387,16.139,0.001,16.177,0.001,254.3,235.924,1,0.0427
"175",2188,"0-385","","",0,"TalkTalk","FTTC","Non-LLU",40,19.2834,19.7368,19.5097,1.872,1.994,1.911,22.447,0,21.891,0,0.486,0.442,NA,NA,22.603,0,22.704,0,356.423,307.867,NA,NA
"176",2203,"1367-1635","","Urban",3,"BT","FTTC","Non-LLU",80,51.853,54.5908,51.16,11.339,11.846,11.253,16.657,0.002,16.931,0,0.456,0.369,0.449,0.371,16.027,0,15.719,0,243.489,250.585,1,0.0239
"177",2206,"2563-5000","","Urban",3,"Miscellaneous","ADSL","Non-LLU",8,2.3929,2.4963,2.3992,0.618,0.666,NA,NA,NA,NA,NA,0.814,0.731,NA,NA,50.566,0.001,88.766,0.002,NA,NA,NA,0.1327
"178",2208,"2563-5000","2274-5000","Urban",3,"TalkTalk","ADSL","LLU",20,2.8154,3.1044,2.7644,0.057,0.189,0.046,54.387,0.006,56.044,0,24.575,0.565,NA,NA,44.394,0.005,46.827,0.004,5095.089,5085.84,0.75,0.3691
"179",2217,"385-582","473-737","Urban",3,"Sky","ADSL","LLU",20,8.1914,9.4403,7.8969,0.79,0.924,0.797,42.009,0.001,40.157,0,11.268,0.805,6.477,1.084,31.847,0.001,33.13,0.002,1349.845,1411.649,0.66,0.1303
"180",2218,"1635-1992","1680-2274","Urban",3,"TalkTalk","ADSL","LLU",20,1.5353,1.805,1.5571,0.641,0.785,0.628,40.279,0.008,40.017,0.004,1.42,0.91,1.378,1.518,44.027,0.007,47.36,0.002,2463.273,2619.831,1.25,0.374
"181",2224,"763-946","","Urban",3,"TalkTalk","FTTC","Non-LLU",40,32.5326,37.3019,31.9335,2.09,2.22,2.094,21.123,0,21.259,0,0.524,0.347,0.613,0.455,11.816,0,11.941,0,260.906,291.432,1,0.0185
"182",2226,"385-582","473-737","Urban",3,"Sky","ADSL","LLU",20,19.1258,19.4657,18.9764,1.098,1.181,1.094,22.564,0.001,21.963,0,0.563,0.417,0.559,0.425,14.191,0.001,14.333,0.001,538.817,721.053,0.66,0.1303
"183",2227,"2563-5000","","Urban",3,"Sky","ADSL","LLU",8,2.4201,2.6284,2.394,0.691,0.829,0.636,49.714,0.005,52.462,0,1.402,0.737,1.465,1.767,33.832,0.002,34.5,0.005,1686.005,1765.069,NA,0.0402
"184",2236,"1635-1992","","Urban",3,"BT","FTTC","Non-LLU",40,35.3312,37.4936,34.0843,9.9,11.02,9.921,24.994,0,22.954,0,0.371,0.406,0.506,0.431,26.349,0,26.844,0,359.834,387.596,1,0.0803
"185",2242,"2563-5000","","Urban",3,"BT","FTTC","Non-LLU",40,22.6744,23.6936,22.2095,4.102,4.492,4.089,21.689,0.001,21.745,0,0.402,0.448,0.384,0.441,20.667,0.001,20.752,0,330.551,321.616,1,0.0793
"186",2254,"946-1143","1001-1299","Urban",3,"Sky","ADSL","LLU",20,6.2461,6.6831,6.292,0.866,0.941,0.86,31.111,0.001,30.888,0.002,0.772,0.44,0.712,0.4,23.01,0,23.014,0.001,1077.138,1264.124,1.07,0.2217
"187",2256,"2563-5000","","Rural",3,"BT","FTTC","Non-LLU",40,29.0516,32.4879,29.0181,8.816,9.364,8.806,37.157,0,36.879,0,0.562,0.587,0.523,0.784,36.102,0,35.902,0,464.109,489.372,1,0.1806
"188",2262,"0-385","","Urban",3,"Plusnet","FTTC","Non-LLU",80,39.8841,45.3622,39.444,18.85,19.287,18.867,9.698,0,9.87,0,0.277,0.304,0.283,0.359,10.173,0.001,10.302,0,192.41,201.809,1,NA
"189",2264,"1992-2563","","Urban",3,"BT","FTTC","Non-LLU",80,65.0503,65.846,65.2561,15.514,16.648,15.439,16.565,0,16.713,0,1.685,0.331,1.636,0.345,14.756,0.001,14.894,0,248.837,233.074,1,0.0338
"190",2265,"0-385","0-473","Urban",2,"TalkTalk","ADSL","LLU",20,16.1583,16.3417,15.854,1.071,1.225,1.056,NA,NA,NA,NA,1.125,0.603,1.386,0.698,19.214,0,20.911,0,NA,NA,0.56,0.0682
"191",2267,"1367-1635","1299-1680","Urban",3,"Sky","ADSL","LLU",20,11.0297,12.0457,11.0718,1.092,1.173,1.099,13.928,0,12.169,0,0.476,0.315,0.447,0.329,12.385,0,12.448,0,821.129,840.688,0.87,0.2942
"192",2275,"2563-5000","2274-5000","Rural",1,"Sky","ADSL","LLU",20,4.0155,4.3092,3.9901,0.681,0.909,0.671,30.287,0.001,31.31,0,0.7,0.653,0.71,0.766,27.179,0.001,27.662,0.004,1295.268,1320.337,0,0.5369
"193",2280,"1635-1992","","Urban",3,"Sky","FTTC","Non-LLU",40,37.0426,37.5407,36.5869,9.491,9.783,9.447,25.706,0,22.783,0.002,0.344,0.271,0.342,0.285,10.814,0.001,10.88,0.001,201.667,191.032,1,0.0312
"194",2281,"1992-2563","1680-2274","Rural",3,"TalkTalk","ADSL","LLU",20,2.6642,3.5162,2.6736,0.705,0.774,0.703,42.796,0.001,41.458,0,0.669,0.64,0.719,0.694,31.78,0.001,32.35,0,1535.131,1597.107,1.25,0.2154
"195",2282,"1635-1992","","Rural",1,"BT","ADSL","Non-LLU",8,4.8048,5.2745,4.4236,0.243,0.419,0.231,82.225,0.016,110.195,0.02,22.845,0.756,33.511,1.822,34.788,0.001,NA,NA,4334.597,4918.192,0,0.0515
