URBAN2,Nation,DL24hrmean,UL24hrmean,Latency24hr,Web24hr
3,Rural,Distance band 20,1.687768,1.464,0.02
3,Semi-urban,#NULL!,74.337448,0.33006667,0.07
3,Semi-urban,#NULL!,37.374552,0.59552381,0.13
3,Urban,#NULL!,107.475152,0.20622222,0
3,Urban,#NULL!,62.60556,0.45123077,0
3,Urban,#NULL!,37.54404,0.85204762,0.07
3,Urban,#NULL!,154.779592,0.73322222,0.08
3,Urban,#NULL!,156.141416,0.57583333,0.16
3,Urban,Distance band 20,7.868008,0.8092,0
3,Urban,#NULL!,207.731832,0.15419048,0.01
3,Urban,Distance band 19,3.506424,0.434,0.01
3,Urban,#NULL!,193.547112,0.13288889,0.01
3,Urban,#NULL!,206.804864,0.22005,0.03
3,Urban,#NULL!,259.112408,0.13905,0
3,Urban,Distance band 9,12.693944,0.44794737,0.37
3,Urban,Distance band 4,12.20132,0.44155,0.03
3,Urban,#NULL!,52.843776,0.3558,0.01
3,Urban,#NULL!,54.419528,0.3516875,0
3,Urban,#NULL!,27.656696,0.72633333,0.02
3,Urban,#NULL!,42.633376,0.54545,0
3,Urban,#NULL!,30.39748,0.56353333,0.03
3,Rural,Distance band 18,6.998656,0.4783,0.01
3,Urban,#NULL!,37.390584,0.47215789,0
1,Rural,#NULL!,3.853384,1.33711765,0.12
1,Rural,Distance band 1,18.184976,0.51466667,0.01
3,Urban,#NULL!,60.850024,0.29989474,0
3,Urban,Distance band 1,12.989072,0.69857895,0
3,Urban,#NULL!,18.671072,0.66061905,0.01
3,Rural,Distance band 19,1.01732,0.99263636,0.08
1,Rural,#NULL!,2.8082,0.43753333,0.03
3,Urban,#NULL!,54.175368,0.3036,0.03
1,Rural,#NULL!,37.554448,0.45494444,0
1,Rural,#NULL!,63.977104,0.68316667,0
1,Semi-urban,#NULL!,30.090896,0.319,0
3,Rural,#NULL!,37.15292,0.43671429,0.06
3,Rural,#NULL!,37.367856,0.40271429,0
1,Rural,#NULL!,6.895848,0.40866667,0.01
1,Urban,#NULL!,106.414784,0.26138889,0
1,Rural,#NULL!,34.036648,0.71852381,0.01
3,Semi-urban,#NULL!,158.235976,0.35785,0
2,Semi-urban,#NULL!,159.625904,0.18363158,0
2,Semi-urban,Distance band 5,9.644656,1.2030625,0.29
2,Semi-urban,#NULL!,36.88316,1.04233333,0
3,Urban,#NULL!,37.407776,0.362,0
3,Urban,#NULL!,202.7296,0.12070588,0
3,Urban,#NULL!,252.022904,1.31064706,0.09
3,Urban,#NULL!,179.871848,8.6299,0.07
3,Urban,#NULL!,204.707208,0.2284,0.01
3,Urban,#NULL!,73.43764,1.9595,1.19
3,Urban,#NULL!,74.773688,0.40258824,0
3,Urban,#NULL!,201.402704,1.04764286,0.06
3,Urban,#NULL!,205.475312,1.74485714,0.1
3,Urban,#NULL!,93.967568,1.4025,0.07
3,Urban,#NULL!,72.537584,0.457,0.01
3,Urban,#NULL!,57.889472,1.38266667,0.15
1,Rural,#NULL!,0.478032,1.311,0.12
2,Semi-urban,#NULL!,61.623968,0.24975,0
1,Rural,Distance band 17,8.055808,0.29333333,0
1,Rural,#NULL!,4.248952,0.54525,0.14
3,Urban,#NULL!,74.313376,1.11030769,0
3,Urban,#NULL!,37.504024,0.39321053,0.02
3,Urban,#NULL!,106.130224,0.21825,0.11
3,Semi-urban,#NULL!,41.104536,0.35372727,0.01
3,Semi-urban,#NULL!,37.468568,0.83372222,0.03
1,Rural,#NULL!,37.361328,0.4039,0
3,Urban,Distance band 3,18.114096,0.46233333,0
3,Urban,#NULL!,58.579432,0.3944,0.01
3,Urban,Distance band 7,13.303928,0.6721,0.05
3,Urban,#NULL!,73.77744,0.44805263,0
3,Urban,#NULL!,74.341208,0.30175,0
3,Urban,Distance band 19,6.279424,0.99373333,0.23
3,Urban,#NULL!,187.569336,0.21085714,0.28
3,Urban,#NULL!,155.20704,0.3668,0
3,Urban,#NULL!,73.140056,0.4096875,0
3,Urban,#NULL!,72.529072,0.45309524,0
3,Urban,#NULL!,37.587104,0.32053846,1.48
3,Urban,#NULL!,37.159656,0.39683333,3.09
3,Urban,#NULL!,37.184952,0.31357895,0
3,Urban,#NULL!,161.12148,0.22247059,0.9
,Urban,#NULL!,37.385256,0.4225625,0
,Urban,Distance band 1,17.956088,0.477,0.05
3,Urban,#NULL!,161.213736,0.19272222,0
3,Urban,#NULL!,106.034288,0.21130769,0.82
3,Urban,Distance band 18,3.038456,0.94692857,0.61
3,Urban,#NULL!,74.980392,0.45466667,0
3,Urban,Distance band 2,7.618688,0.39575,0.07
3,Urban,Distance band 9,9.98428,0.716,0.01
3,Urban,Distance band 4,13.262648,0.32607143,0.1
3,Urban,#NULL!,72.853488,0.52695,0.02
3,Urban,#NULL!,52.667096,0.63595,0.05
3,Urban,#NULL!,50.432288,0.63414286,0.01
3,Semi-urban,#NULL!,50.985768,0.75084211,0.01
3,Rural,Distance band 14,5.436104,0.76483333,0.05
3,Urban,#NULL!,154.717328,0.35410526,0
3,Rural,#NULL!,37.127208,0.3626,0
3,Urban,#NULL!,71.897952,0.59925,0.02
3,Urban,#NULL!,37.487128,0.38638095,0.16
3,Urban,#NULL!,37.15972,0.69752941,0
3,Urban,#NULL!,74.32364,0.52936364,0.01
3,Urban,#NULL!,66.059872,0.34426667,0
3,Urban,#NULL!,32.646712,0.44106667,0
3,Urban,#NULL!,56.945752,0.56566667,0
3,Urban,#NULL!,73.461904,0.1254,0.01
3,Urban,#NULL!,161.229656,0.47985714,0.01
3,Urban,#NULL!,209.8504,0.45188235,0.01
3,Urban,#NULL!,74.300256,0.39466667,0.01
3,Urban,#NULL!,30.086024,0.535125,0.03
3,Urban,#NULL!,54.191456,0.32957895,0.01
3,Urban,#NULL!,158.138376,0.3362,0.01
3,Urban,#NULL!,209.892928,0.16581818,1.62
3,Urban,Distance band 13,10.413352,0.754,0.02
3,Urban,Distance band 11,7.327288,0.48231579,0.02
3,Urban,#NULL!,155.939208,0.22444444,0.01
3,Semi-urban,#NULL!,59.540304,0.5298,0
3,Semi-urban,Distance band 4,7.11352,0.5329,0.03
3,Urban,#NULL!,72.822712,0.6433125,0
3,Urban,#NULL!,37.279456,0.37605263,0
3,Urban,Distance band 20,2.491552,0.53178947,0.02
3,Semi-urban,#NULL!,37.08776,0.65875,0.04
1,Rural,#NULL!,37.163272,0.87228571,0.03
3,Semi-urban,#NULL!,43.56968,0.37944444,0
3,Urban,#NULL!,37.433128,0.31238462,0
1,Rural,Distance band 20,1.442184,0.95673684,0
3,Semi-urban,Distance band 18,3.069704,1.74781818,0.54
3,Urban,#NULL!,60.628976,0.368375,0.01
3,Urban,#NULL!,65.81776,0.34152632,0.01
3,Urban,#NULL!,41.269504,0.67333333,0.09
2,Semi-urban,#NULL!,53.994608,0.43205556,0.01
1,Rural,Distance band 6,15.817144,1.05138889,0.08
3,Urban,#NULL!,107.500048,0.14357143,0
3,Urban,#NULL!,54.701784,0.39033333,0.01
3,Urban,#NULL!,209.911304,0.13214286,0.84
3,Urban,#NULL!,209.892256,0.1492,0
2,Rural,Distance band 20,2.693336,0.9104,0.19
1,Semi-urban,#NULL!,15.058696,0.65164706,0
2,Semi-urban,#NULL!,36.41224,0.3065,0.29
3,Semi-urban,Distance band 19,2.534544,0.47141176,0.38
3,Urban,#NULL!,106.015992,0.47509091,0.02
3,Rural,#NULL!,1.38912,0.44633333,0.04
3,Urban,#NULL!,32.514896,1.21372222,0.01
3,Semi-urban,Distance band 7,13.367048,0.57504762,0.04
3,Semi-urban,#NULL!,181.80848,0.31146667,0.01
3,Urban,#NULL!,54.019376,0.469,0
3,Urban,#NULL!,72.484584,0.3517,0
3,Urban,#NULL!,62.155872,0.29205,0
3,Urban,#NULL!,103.94352,0.3038,0.02
3,Urban,#NULL!,54.725872,0.26019048,0
3,Urban,#NULL!,37.171264,1.62894737,0.01
2,Rural,Distance band 20,0.906576,0.665,0.02
3,Semi-urban,Distance band 1,18.494568,0.76179167,0.03
3,Semi-urban,#NULL!,47.50644,0.49144444,0.01
1,Rural,Distance band 20,1.80516,0.72588235,0.03
1,Semi-urban,#NULL!,25.150128,0.39711111,0
3,Rural,#NULL!,21.269056,0.69731579,0.02
3,Urban,#NULL!,157.637424,0.447,0.02
3,Urban,#NULL!,54.222736,0.41744444,0.07
3,Urban,#NULL!,72.7622,0.276,0
3,Urban,#NULL!,72.77424,0.39819048,0.01
3,Urban,#NULL!,106.459704,0.339,0.05
1,Rural,#NULL!,36.593656,0.37215,0
2,Urban,#NULL!,31.201936,1.9051875,0.17
2,Urban,Distance band 7,11.397216,0.408,0.39
2,Urban,#NULL!,55.73108,0.367125,0.1
2,Rural,#NULL!,37.496096,0.654625,0
2,Semi-urban,#NULL!,37.5474,0.48271429,0.01
3,Urban,Distance band 1,7.053752,1.65577778,0.21
3,Urban,#NULL!,74.317792,0.4069,0
3,Urban,#NULL!,35.484616,1.01536842,0.03
3,Urban,#NULL!,54.702272,0.2736,0.03
3,Urban,#NULL!,70.965768,0.38735,0
3,Urban,#NULL!,2.70808,0.6708125,0.01
3,Urban,#NULL!,37.373464,0.33,0.01
3,Urban,#NULL!,197.125008,0.2168,0.01
3,Urban,#NULL!,126.465848,1.46968421,0.04
3,Urban,#NULL!,9.663232,2.47642857,2.74
3,Urban,#NULL!,48.6756,0.2978,0
3,Rural,#NULL!,60.870376,0.3687619,0
2,Semi-urban,#NULL!,11.946856,0.57363158,0.27
3,Urban,#NULL!,37.18468,0.30828571,0
3,Urban,#NULL!,55.740888,0.38809524,0.07
3,Semi-urban,#NULL!,74.309616,0.57405882,0.12
3,Semi-urban,Distance band 9,8.119104,0.37975,0.05
2,Rural,Distance band 11,9.674096,0.96284211,0.17
2,Semi-urban,Distance band 2,14.56688,0.62033333,0.01
3,Semi-urban,#NULL!,28.377952,0.80185714,0.01
3,Semi-urban,#NULL!,87.592728,0.74366667,0.07
3,Urban,#NULL!,37.158368,0.67829412,0
3,Urban,#NULL!,67.199088,0.36211765,0
3,Urban,#NULL!,72.86984,0.42947368,0
3,Urban,#NULL!,37.499016,0.41805882,0.03
3,Urban,Distance band 6,8.76664,1.49483333,0.14
3,Urban,#NULL!,64.484344,0.4135,0
3,Urban,#NULL!,81.695608,0.3578,0.05
3,Urban,#NULL!,64.432952,0.66961905,0
3,Urban,#NULL!,37.160744,0.67994737,0
3,Urban,#NULL!,32.720032,0.52492308,0.22
3,Urban,#NULL!,158.429192,0.2117,0.05
2,Semi-urban,Distance band 4,17.101816,0.36395238,0.01
1,Rural,#NULL!,5.717296,1.3444,4.26
1,Rural,Distance band 3,15.297696,0.37526316,0.18
1,Rural,#NULL!,74.323624,0.57836364,0.01
2,Semi-urban,Distance band 5,5.459536,0.486,0.01
3,Urban,Distance band 11,12.14204,0.5744,0.04
3,Urban,Distance band 11,19.984592,0.50615385,0
3,Urban,Distance band 12,19.76132,0.54,0.33
2,Semi-urban,#NULL!,74.344232,0.26916667,0.02
2,Semi-urban,#NULL!,159.621272,0.19738889,0
3,Urban,#NULL!,63.367312,0.5374375,0.02
3,Semi-urban,#NULL!,74.323528,0.67361538,0.02
3,Semi-urban,#NULL!,42.404944,0.45223077,0.01
3,Semi-urban,#NULL!,72.267608,0.74641667,0.04
3,Semi-urban,Distance band 9,9.675272,0.675,0.13
3,Semi-urban,Distance band 15,9.984992,1.000375,0.26
3,Semi-urban,Distance band 17,0.448216,2.0126875,1.05
3,Semi-urban,#NULL!,37.223304,0.600125,0.04
3,Semi-urban,#NULL!,37.153728,0.35514286,0
3,Semi-urban,#NULL!,72.576584,0.33358824,0.02
3,Semi-urban,#NULL!,3.5412,0.50689474,0.04
3,Semi-urban,#NULL!,37.16428,0.29033333,0
2,Semi-urban,Distance band 1,17.52864,0.52918182,0.17
3,Urban,#NULL!,129.936776,0.96205556,0.01
3,Urban,#NULL!,101.131024,1.36714286,0
3,Urban,Distance band 6,13.840976,0.66666667,0.03
3,Urban,#NULL!,32.506832,0.52252632,0.05
3,Urban,#NULL!,207.855672,0.23414286,0.01
3,Urban,Distance band 15,4.326456,0.71281818,0.83
3,Urban,#NULL!,63.900168,0.4797619,0.07
3,Urban,#NULL!,74.767656,0.30744444,0
2,Rural,Distance band 20,1.749864,1.33535714,0.02
3,Semi-urban,#NULL!,37.576208,0.421,0
3,Semi-urban,#NULL!,54.674888,0.455375,0.01
,Semi-urban,Distance band 1,4.52004,0.93723077,0.14
3,Semi-urban,#NULL!,2.6678,1.7188,0
2,Semi-urban,#NULL!,13.384992,2.13377778,0.97
2,Semi-urban,Distance band 7,14.191216,0.2855,0
3,Urban,#NULL!,37.149312,0.4057619,0.22
3,Rural,Distance band 20,2.522888,1.1985,0.13
3,Urban,#NULL!,58.81448,0.3393,0.01
3,Urban,#NULL!,37.184384,0.33719048,0.14
1,Rural,Distance band 1,0.900072,0.55728571,0.36
1,Rural,Distance band 20,3.269352,1.01590909,0.03
2,Rural,#NULL!,37.294056,0.23146667,0.01
3,Rural,#NULL!,71.190144,0.38171429,0.02
3,Urban,#NULL!,155.377424,0.32758824,0.16
2,Semi-urban,#NULL!,68.204056,0.4138,0.01
1,Rural,Distance band 19,1.350688,0.74777778,0.13
3,Rural,#NULL!,54.151248,0.902,0
1,Rural,Distance band 17,2.378944,0.431375,0.02
1,Rural,#NULL!,5.281208,0.4036,0
2,Rural,#NULL!,37.1366,0.46752632,0.1
3,Urban,#NULL!,206.872576,0.26766667,0
1,Rural,#NULL!,0.961264,0.97666667,0.02
1,Semi-urban,Distance band 2,18.992824,0.41155,0
3,Urban,#NULL!,65.952816,0.39342857,0.02
3,Urban,#NULL!,40.861584,0.4536,0
3,Urban,#NULL!,110.181496,0.13963636,0.03
1,Rural,#NULL!,12.31472,1.54388889,0.22
3,Urban,#NULL!,34.079456,1.0303,0
2,Rural,Distance band 10,9.951976,1.019125,0.09
3,Urban,#NULL!,64.458112,0.575,0.01
3,Urban,#NULL!,49.496768,0.55119048,0.01
2,Semi-urban,#NULL!,37.446,0.36921053,0.39
3,Urban,#NULL!,36.847624,0.40128571,0
3,Urban,#NULL!,168.888264,0.329125,0
3,Urban,#NULL!,46.143816,0.52084211,0.04
3,Urban,#NULL!,65.356808,0.93453333,0.02
3,Urban,#NULL!,204.162544,0.29305882,0.01
3,Urban,#NULL!,207.143136,0.221,0
3,Urban,#NULL!,61.60148,0.55975,0
3,Semi-urban,#NULL!,66.74644,0.38611111,0.95
3,Urban,#NULL!,54.00444,0.24838889,0.01
3,Urban,#NULL!,74.313832,0.29894737,0
3,Urban,Distance band 8,4.733176,0.35136364,0.09
3,Urban,#NULL!,37.38912,0.4848,0.01
3,Urban,#NULL!,73.230576,0.3786,0.03
3,Urban,#NULL!,37.234136,0.69128571,0.01
3,Urban,#NULL!,55.082424,0.49935,0.43
3,Urban,Distance band 13,6.213752,0.47305263,0
3,Urban,#NULL!,104.683448,0.9714,2.24
3,Urban,#NULL!,158.814592,0.86864286,0
3,Urban,#NULL!,37.366512,0.362,0
3,Urban,#NULL!,59.39508,0.32961905,0.03
3,Urban,#NULL!,72.929696,0.4027,0
3,Urban,#NULL!,74.34936,0.50223077,0
3,Urban,Distance band 6,8.635264,0.95305882,0
3,Urban,#NULL!,207.854184,0.18626316,0
3,Urban,#NULL!,112.462368,0.34057143,0.03
3,Urban,#NULL!,37.32196,0.40552632,0
3,Urban,#NULL!,37.518056,0.49742105,0
3,Urban,#NULL!,37.178992,0.319,0.05
3,Urban,#NULL!,74.212656,0.47452381,0
3,Urban,#NULL!,74.339544,0.34241176,0.04
3,Semi-urban,#NULL!,37.159696,0.583125,0
3,Semi-urban,Distance band 2,9.82184,0.77564706,0.02
3,Semi-urban,Distance band 8,9.912392,0.57285714,0.16
3,Semi-urban,Distance band 2,15.044912,0.30105263,0.03
3,Urban,#NULL!,56.847736,0.37684211,0
3,Urban,#NULL!,37.194256,0.59972222,0.02
3,Urban,#NULL!,72.829776,0.228,0
3,Urban,#NULL!,41.22776,0.87045455,0.15
3,Urban,#NULL!,40.873024,0.49680952,0.18
3,Urban,#NULL!,74.736368,0.247,0
3,Urban,#NULL!,37.184704,0.32423529,0
3,Urban,#NULL!,37.288096,1.377,0.14
3,Urban,#NULL!,40.697792,0.6873,0
3,Rural,#NULL!,54.62536,0.4458,0.01
3,Urban,#NULL!,37.154752,0.2824,0
3,Urban,#NULL!,74.333016,0.2585,0.06
2,Rural,Distance band 18,8.814136,0.64229412,0.1
3,Urban,#NULL!,157.471456,0.16575,0
2,Rural,Distance band 18,18.504008,0.69705,0
,Urban,#NULL!,204.077976,0.16421053,0
3,Urban,#NULL!,37.268768,0.29595238,0.07
1,Rural,#NULL!,67.333832,0.47815,0
2,Rural,Distance band 18,8.411504,1.019,0.74
1,Rural,Distance band 12,6.893152,0.64275,1.08
3,Urban,#NULL!,37.152272,0.4576,0.02
1,Rural,#NULL!,194.042128,0.17571429,0
1,Rural,#NULL!,50.478096,0.349,0.04
3,Urban,Distance band 12,13.205848,0.65952632,0.03
3,Semi-urban,Distance band 7,16.931312,0.51036364,0.08
3,Urban,#NULL!,73.460104,0.1673,0
3,Urban,#NULL!,73.870344,0.33955556,0.3
3,Urban,#NULL!,37.151576,0.3175,0.02
3,Urban,#NULL!,67.721064,0.39314286,0.01
1,Semi-urban,#NULL!,209.8914,0.14564706,0
1,Rural,#NULL!,37.491536,0.64778947,0.05
2,Rural,#NULL!,74.315944,0.25666667,0.01
3,Rural,#NULL!,36.54968,0.402,0.02
3,Urban,#NULL!,52.23996,1.17983333,0
3,Urban,#NULL!,52.581968,0.51175,0.16
3,Rural,#NULL!,49.482936,0.40457143,0.02
3,Urban,#NULL!,74.307992,0.269625,0
3,Urban,#NULL!,27.866616,1.2641,0.01
3,Urban,#NULL!,209.815344,0.14533333,0.26
1,Rural,#NULL!,37.435696,0.49094737,0.05
3,Urban,#NULL!,209.863496,0.14188889,0
3,Urban,#NULL!,37.46568,0.37475,0.02
3,Rural,#NULL!,69.973376,0.62188235,0.01
3,Urban,#NULL!,50.607424,0.3313125,0
1,Semi-urban,#NULL!,37.543912,0.43533333,0.16
1,Semi-urban,#NULL!,62.23968,0.77258333,0
3,Semi-urban,#NULL!,60.828976,6.34546667,0
3,Semi-urban,#NULL!,36.889664,0.603,0
2,Semi-urban,Distance band 5,12.248896,0.67829412,0.02
1,Rural,#NULL!,4.74996,0.57093333,0.08
2,Semi-urban,#NULL!,74.591968,0.3476,0
2,Semi-urban,#NULL!,45.133672,0.42833333,0
1,Rural,Distance band 20,1.914384,0.64730769,0.01
3,Urban,#NULL!,154.774416,0.40663636,0.01
3,Semi-urban,Distance band 1,16.818088,0.39071429,0.01
1,Rural,#NULL!,20.330336,1.90606667,0.12
2,Urban,#NULL!,107.46028,0.47326667,0
2,Urban,#NULL!,54.699984,0.48476471,0.06
2,Urban,#NULL!,209.897312,0.35457143,0.07
1,Rural,#NULL!,6.368296,2.41247059,0.01
3,Urban,Distance band 3,18.983576,0.36452941,0
3,Semi-urban,Distance band 2,19.901664,0.69330769,0
3,Urban,#NULL!,60.045232,0.45133333,0.98
3,Urban,Distance band 15,6.473048,0.50247059,1.04
2,Semi-urban,Distance band 11,8.356488,2.54366667,0.02
1,Rural,#NULL!,6.92252,0.6757,0.03
3,Urban,Distance band 1,12.202488,0.48527778,0.07
3,Semi-urban,#NULL!,37.153584,0.35990476,0.21
1,Rural,#NULL!,6.841304,0.58011765,1.42
1,Rural,#NULL!,6.826688,0.787125,0.08
1,Rural,#NULL!,5.750216,1.29581818,0.04
3,Rural,#NULL!,2.550488,0.96384615,0.2
3,Rural,#NULL!,59.29288,0.41466667,0.05
3,Urban,#NULL!,37.359056,0.93022222,0.02
1,Rural,#NULL!,53.218152,0.4102,0.01
1,Semi-urban,Distance band 2,18.754064,0.39557143,0
1,Rural,Distance band 14,6.787288,0.51215789,0
1,Rural,#NULL!,37.131872,0.36886667,0.85
3,Urban,#NULL!,34.025472,0.4667619,0.01
2,Semi-urban,#NULL!,7.120528,0.4322,0.02
2,Semi-urban,#NULL!,67.066816,0.67625,0
3,Semi-urban,#NULL!,158.540296,0.6916,0
2,Semi-urban,#NULL!,73.717744,0.45461905,0.05
3,Rural,#NULL!,52.901368,0.36558333,0
3,Urban,Distance band 7,19.502456,0.67235714,0.12
2,Urban,#NULL!,37.41076,0.36605882,0.25
2,Urban,Distance band 7,16.778344,0.77992308,0.01
1,Rural,#NULL!,3.358176,1.18221429,0.17
1,Semi-urban,#NULL!,16.632824,1.09425,0
2,Semi-urban,#NULL!,74.117432,2.0938,0.14
1,Rural,#NULL!,4.883296,0.53538889,0.01
3,Semi-urban,#NULL!,106.306248,0.6596,0.01
3,Urban,#NULL!,53.998136,0.267125,0.01
3,Urban,#NULL!,63.824376,0.37627778,0.01
3,Urban,#NULL!,12.397096,0.3365,0.1
3,Urban,#NULL!,37.205728,0.27526316,0
3,Urban,Distance band 6,11.355776,0.44277778,0
3,Urban,#NULL!,53.870728,0.4144,0.6
3,Urban,#NULL!,37.597912,0.514,0.01
3,Urban,#NULL!,47.655384,6.53263636,1
3,Urban,Distance band 3,17.920184,1.0192,0.28
1,Rural,#NULL!,62.240112,0.30688235,0.05
3,Urban,#NULL!,151.778928,0.27942857,0.01
3,Urban,Distance band 3,9.842312,0.57791667,0.14
3,Semi-urban,#NULL!,25.994112,0.37361905,0
3,Semi-urban,#NULL!,15.391672,1.2659,0
1,Semi-urban,#NULL!,37.377592,0.3976,0
1,Rural,Distance band 15,10.395048,0.52118182,0.19
3,Urban,#NULL!,58.815088,0.5955,1.32
3,Urban,#NULL!,207.2712,0.256,0.02
3,Urban,#NULL!,106.426128,0.23282353,0.19
1,Rural,#NULL!,27.597584,0.59257143,0.04
3,Urban,#NULL!,207.861344,0.16994444,0.09
1,Rural,Distance band 1,6.860608,0.3008,0
1,Rural,#NULL!,1.438712,1.01088889,0.04
1,Semi-urban,Distance band 11,11.34136,0.42145,0.01
1,Rural,#NULL!,6.922672,0.751,0.01
1,Rural,#NULL!,6.693184,0.54857143,0.16
1,Semi-urban,#NULL!,23.357288,0.37775,0
1,Rural,Distance band 15,10.45952,0.56586667,0.03
2,Semi-urban,#NULL!,3.628744,1.099,0.04
1,Semi-urban,Distance band 3,17.827576,1.36953333,0.04
1,Rural,#NULL!,6.986224,0.40117647,0.03
3,Urban,#NULL!,104.85972,1.063,0
2,Semi-urban,Distance band 6,12.733352,0.4989375,0.46
2,Rural,#NULL!,25.453792,0.37446667,0.1
,Semi-urban,#NULL!,74.731032,0.19685714,0
2,Semi-urban,Distance band 3,14.181776,0.387125,0.01
1,Rural,Distance band 16,4.930096,0.48541667,0.04
2,Semi-urban,Distance band 5,12.717896,0.43255,0
3,Urban,#NULL!,53.984744,0.36761111,0
1,Rural,#NULL!,2.416696,0.59977778,0.01
2,Rural,#NULL!,6.067496,0.7095,0
2,Semi-urban,#NULL!,70.745352,1.14595238,0
2,Rural,#NULL!,72.8778,0.40844444,0
3,Urban,#NULL!,157.405784,0.34990476,0
3,Urban,#NULL!,96.823,0.3325,0
3,Urban,#NULL!,37.455144,0.3217,0.01
3,Urban,#NULL!,54.001408,0.28754545,0
3,Urban,#NULL!,53.997248,0.34628571,0
3,Urban,#NULL!,37.195272,0.58447619,0
3,Rural,Distance band 20,10.795008,0.55722222,0.01
3,Urban,#NULL!,106.436512,0.7305,0.02
3,Urban,#NULL!,37.274608,0.43566667,0.05
3,Urban,#NULL!,107.971408,0.43542105,0.12
3,Urban,#NULL!,52.191344,0.70616667,0.13
3,Urban,#NULL!,106.468128,0.52215789,0.04
3,Semi-urban,#NULL!,205.501464,0.22571429,0.08
3,Urban,#NULL!,62.3824,0.29917647,0.14
3,Urban,#NULL!,37.117352,0.40333333,0
3,Urban,#NULL!,204.953344,0.1776,0.03
3,Semi-urban,#NULL!,45.524136,0.48973333,0.03
3,Urban,#NULL!,55.096096,0.33826316,0
3,Urban,#NULL!,69.64816,0.8453,0.01
3,Rural,#NULL!,2.09776,3.2199,3.2
3,Rural,#NULL!,37.930944,1.161,0.01
3,Rural,#NULL!,40.12276,0.61366667,0.03
3,Urban,#NULL!,37.157888,0.83161905,0.35
3,Urban,#NULL!,39.501552,0.872,0.23
3,Urban,#NULL!,45.06472,0.41665,0.01
3,Urban,#NULL!,37.57616,0.4382632,0.02
3,Urban,#NULL!,107.3401,0.44425,0.02
3,Urban,#NULL!,54.70231,0.148,0
2,Semi-urban,#NULL!,74.73671,0.1869375,0
1,Semi-urban,Distance band 1,15.73144,0.3927619,0
2,Semi-urban,#NULL!,36.28494,0.5065,0.14
3,Urban,#NULL!,37.50162,0.4233,0
2,Semi-urban,#NULL!,65.74344,0.7448421,0
2,Semi-urban,Distance band 2,16.72431,0.8013333,0.2
2,Urban,Distance band 9,10.79633,1.573733,0.51
2,Rural,#NULL!,25.59447,0.46105,0
2,Semi-urban,Distance band 7,10.10061,0.726,0.12
3,Urban,#NULL!,74.34148,0.3425263,0.01
2,Semi-urban,Distance band 9,19.53377,0.508,0
3,Urban,#NULL!,37.3667,0.4396667,0
3,Urban,#NULL!,206.5179,0.20225,0
3,Semi-urban,#NULL!,106.7036,0.271875,0
3,Urban,Distance band 7,4.246072,0.68995,0.03
3,Semi-urban,#NULL!,63.56888,0.3713684,0.03
3,Urban,#NULL!,107.4844,0.2460526,0
3,Urban,#NULL!,37.51403,0.3188571,0
3,Urban,#NULL!,35.37637,0.4225454,0.15
3,Urban,#NULL!,68.11987,0.4417857,0.01
3,Urban,#NULL!,73.49538,0.358579,0.01
3,Urban,#NULL!,206.5377,0.4176316,0.02
3,Urban,#NULL!,155.583,0.4028182,0.01
3,Urban,#NULL!,148.5759,0.36475,0.01
3,Urban,#NULL!,103.6436,0.6675714,0
3,Urban,#NULL!,106.4295,0.27325,0.01
3,Urban,#NULL!,157.9887,0.57355,0.01
3,Urban,#NULL!,62.02886,8.764444,0.01
3,Urban,#NULL!,106.3199,0.4893809,0.02
3,Urban,#NULL!,106.4013,0.4134737,0.01
3,Urban,#NULL!,204.1584,0.297,0.01
3,Urban,#NULL!,54.12792,0.5111429,0.04
1,Semi-urban,#NULL!,18.9881,0.35625,0.39
3,Semi-urban,Distance band 5,18.12408,0.4571538,7.4
1,Rural,#NULL!,5.761816,0.828381,0.01
3,Rural,Distance band 18,3.36036,0.48975,0.03
3,Rural,#NULL!,36.87696,0.4462105,0.01
3,Rural,Distance band 7,16.86388,0.457,1.6
3,Rural,Distance band 17,6.212552,0.4401579,0.04
3,Urban,#NULL!,37.56318,0.4160769,0
,Urban,#NULL!,32.21887,0.8640526,0.05
3,Urban,#NULL!,60.48528,0.4690526,0
2,Semi-urban,#NULL!,37.30034,0.6427895,0.02
2,Semi-urban,Distance band 9,9.28984,3.017333,0.06
3,Semi-urban,#NULL!,4.01328,1.038917,0.18
3,Urban,#NULL!,60.34006,1.778714,1.97
3,Semi-urban,#NULL!,41.11569,0.4953684,0.01
3,Urban,#NULL!,37.36186,0.4662,0.02
3,Urban,Distance band 6,11.22546,0.5382,0.05
3,Urban,#NULL!,74.32274,0.4017,0
3,Urban,#NULL!,151.1796,0.8448571,0.01
3,Urban,#NULL!,106.1252,0.2518125,0.05
3,Urban,#NULL!,3.492816,0.5298095,0.02
3,Urban,#NULL!,127.5291,2.111133,0.44
3,Urban,#NULL!,37.48814,0.8470714,0.02
1,Rural,#NULL!,3.357008,0.9172222,0.01
3,Urban,#NULL!,37.37037,0.4557778,0.01
3,Urban,#NULL!,25.39394,1.468059,0.4
3,Urban,#NULL!,54.00142,0.2731111,0
1,Rural,#NULL!,5.313536,2.0535,0.11
1,Rural,#NULL!,36.97141,0.9008125,0
3,Urban,#NULL!,98.34574,2.27775,0.08
3,Urban,#NULL!,27.48692,1.811937,1.37
