URBAN2,Nation,DL24hrmax,UL24hrmax,Latency24hr,Web24hr
3,Urban,201.2025195,12.19172563,18.69897872,290.4395991
3,Urban,204.1870672,12.19683132,19.14095008,420.9254064
3,Semi-urban,36.35921865,1.992351711,17.39691206,325.9157982
3,Urban,197.6588711,12.28731393,19.3928277,288.71969
3,Urban,48.00620143,15.57198684,21.41419298,323.2608628
3,Urban,156.878966,11.889252,19.3563053,246.1538584
3,Urban,83.54795472,11.76594035,18.63346636,606.841558
3,Semi-urban,29.68181369,16.69621678,17.06411631,289.9973123
3,Rural,37.35141172,8.515225465,16.22686525,217.6989007
2,Semi-urban,36.96869321,9.315377722,21.18487591,453.5359104
2,Semi-urban,197.6999908,12.26004865,18.27522807,408.5484594
3,Urban,103.0631509,5.55412993,17.82743937,471.1532439
3,Urban,71.70371294,4.960205886,17.92917704,264.7922345
3,Urban,153.5678513,10.69894365,17.28855459,301.0912959
3,Urban,59.08377412,12.7418271,17.51671348,302.0008195
3,Urban,37.11605864,6.771649068,16.37940851,232.6915328
3,Urban,198.7707249,12.07609984,19.11480519,276.1572986
3,Urban,203.440887,12.26035674,25.68105081,372.9874849
3,Semi-urban,105.8256041,6.017869131,18.82492561,253.6830497
3,Semi-urban,143.9347316,12.09296642,19.23476671,407.368669
3,Semi-urban,9.080274386,1.067093451,17.70213198,855.8531164
3,Semi-urban,58.16709191,15.58079905,18.94214957,446.4446737
1,Rural,7.020250716,0.754472339,38.24996264,1171.520349
3,Semi-urban,57.39732293,15.74134461,20.30929529,269.1786857
2,Semi-urban,4.629696529,0.746449699,34.18873152,1213.655824
1,Rural,155.7433945,12.18917128,11.51613276,218.6629851
1,Rural,73.04715218,17.44880582,15.64147222,294.2916799
1,Urban,2.208344731,0.360024884,47.3592176,3045.335887
3,Urban,73.40761895,5.006700023,15.28037269,238.7178488
3,Urban,207.6196856,12.45109979,17.23821183,293.3836076
3,Rural,7.373973162,0.902235581,24.53491799,629.2378198
3,Rural,4.659286567,0.932155702,12.16733523,1007.265798
1,Rural,0.986559515,0.653463119,30.72456237,3547.370334
1,Rural,3.803764484,0.355627823,30.3727401,1179.573095
3,Rural,37.20408622,9.622842468,9.16948854,212.6556827
3,Semi-urban,208.6207058,12.42271801,17.35632456,273.4921149
3,Semi-urban,202.0768947,11.88753364,16.83790588,260.9986445
3,Urban,205.2762534,12.29754703,15.76694758,251.9082327
3,Urban,156.9078372,10.11073389,17.71830836,279.6277567
3,Urban,178.9273059,12.70969967,18.64844199,288.4045339
3,Rural,36.51996777,8.684574645,12.32047145,235.0071095
3,Urban,14.27064067,0.852890214,18.79316761,1152.128205
3,Urban,57.27910996,16.11811464,11.82643121,172.0914173
3,Urban,36.69455468,7.995009988,11.5476728,238.0866604
3,Urban,204.1256613,12.27294064,16.93659184,280.7076374
3,Urban,73.43017497,4.995224303,15.17533617,201.9242117
3,Urban,37.08252793,9.277209413,11.33470071,187.9361923
3,Urban,71.59337287,18.53290403,10.44266323,202.1208099
3,Urban,73.63240775,18.16206181,12.75525749,296.1646511
3,Urban,157.0114804,10.28197211,17.10008911,278.047464
3,Semi-urban,58.04560903,16.52051619,22.24271733,605.8870772
3,Urban,70.67990036,16.2824366,11.99252247,289.2338921
1,Semi-urban,36.7840193,9.25719924,12.66903267,215.6988319
1,Semi-urban,14.53298881,1.234127888,17.87819298,986.3728901
2,Semi-urban,16.16491478,0.891936158,25.68010912,486.749187
1,Rural,6.564292883,0.396069541,31.88408079,733.3836039
2,Semi-urban,35.38470633,1.826209196,13.93021388,218.6801304
2,Semi-urban,1.287563445,0.360304046,22.94507204,3061.854558
2,Semi-urban,1.813965727,0.907994894,37.44763857,2147.333137
1,Rural,5.929667702,0.401163059,39.72692638,783.7201356
1,Rural,1.760714465,0.373048468,39.28623539,3785.375174
1,Semi-urban,6.040283935,0.871790958,8.74526739,786.8520448
1,Semi-urban,29.6982408,5.306580578,12.67697025,248.6911324
1,Semi-urban,47.75681312,9.576357125,13.62336714,231.6851554
3,Urban,70.54191725,18.5698567,17.28270555,255.1429729
3,Urban,64.71314527,3.198521918,9.8646245,217.4985491
3,Urban,20.21774636,1.115056648,10.16738494,224.9915091
3,Urban,54.62871627,3.286123108,9.78855994,174.4189457
3,Urban,55.69170638,18.53009426,11.28980769,184.8936646
1,Rural,20.26174409,1.022834934,11.57133136,313.2417976
3,Urban,192.1842668,11.82957173,11.08392399,270.1959553
3,Urban,192.3757683,11.86924865,12.03702979,248.4659046
3,Urban,36.1522575,6.378774542,8.43260903,171.1593752
3,Rural,64.78547547,3.220556,11.17312784,217.535745
3,Urban,73.89351455,18.9574649,10.78637803,295.1446365
3,Urban,53.8730846,8.470435885,11.4795971,241.2186769
3,Urban,67.3597945,18.89521319,11.10354712,153.533982
3,Urban,31.95595648,7.270614561,7.46897447,292.6454853
3,Urban,37.34611467,1.8438634,7.7204875,376.778817
3,Urban,56.0726695,16.93936798,11.24329261,228.785282
3,Semi-urban,103.0101836,6.019309714,9.93895461,161.7219075
3,Urban,36.84348892,17.90574661,11.09850364,185.7536809
3,Urban,73.49139739,18.57913602,7.50640825,154.3032604
3,Urban,7.15689207,1.043979859,10.25885248,702.7530278
3,Semi-urban,44.68649568,10.80582152,15.5093078,214.0946557
3,Urban,107.1420783,6.142073055,9.58431223,176.8628798
3,Urban,182.4130208,12.25760212,11.57112288,232.083735
3,Urban,54.54160888,2.998234708,10.8324304,169.9178904
3,Urban,68.19653942,18.55010453,7.14748364,158.4630556
3,Urban,37.04382687,9.651685573,9.13192084,197.5287099
3,Urban,69.6062923,18.56463198,11.66278632,178.0592041
3,Semi-urban,107.0370009,6.110328904,11.73078182,229.3275887
3,Rural,6.853407223,0.979716717,17.43486252,1163.476649
3,Rural,36.75848558,9.288102257,9.31441394,199.5419986
3,Semi-urban,23.34368339,6.580798062,13.11591477,258.4256765
1,Rural,5.142254634,0.368199111,29.2365781,1474.599454
1,Rural,61.71542222,18.21957129,11.89944035,294.4044843
3,Urban,11.10008711,0.995403555,26.0334046,513.4284468
3,Semi-urban,149.8155272,11.90225635,9.70327738,167.5620218
3,Urban,74.47915868,17.99553264,6.46678343,259.5357007
3,Urban,1.254554175,0.539971185,22.53811641,2901.789047
3,Urban,5.525858246,0.825503719,33.60923455,1372.235878
3,Urban,27.93180596,4.82692339,13.9682352,245.6836611
1,Rural,9.366682353,0.851698796,17.52854135,475.3211
3,Urban,54.13812,3.033708469,10.72253741,179.2720685
3,Urban,20.86761434,6.184353016,13.71438427,266.3743339
3,Urban,42.71955379,6.344842132,8.30779345,159.6740194
3,Urban,36.86823099,9.233320482,9.21102149,191.8699757
3,Urban,41.24071101,17.64070998,12.18141335,187.5211924
3,Urban,36.94450725,9.276612818,6.91950498,176.0427418
1,Rural,68.74027568,18.64844351,5.67199859,195.5427429
3,Urban,73.93406371,18.55502567,12.4736858,304.1882154
3,Urban,65.39053369,17.17983931,11.97128807,182.3182111
3,Urban,62.07075954,2.919075162,9.01636272,211.3035824
3,Urban,104.1911346,6.23144069,9.02298944,204.5822491
3,Urban,97.61089174,12.02000549,9.64494134,221.6472015
3,Urban,4.403734733,0.424294474,17.46207846,971.9959104
3,Urban,8.140202592,1.116392889,6.14310811,899.9546858
3,Urban,37.11591237,9.276517531,17.1641078,258.2428488
3,Urban,8.521752924,0.855184205,23.71432934,535.2876738
3,Urban,104.9926782,5.982968053,8.70854219,176.5002088
3,Urban,145.4856113,10.33684424,13.55722587,246.631895
3,Urban,37.07680787,9.258385211,11.41571278,186.8367694
3,Urban,52.65615292,3.030283584,13.76816628,230.4908638
3,Urban,36.83720859,9.267530295,15.66897589,235.4753021
3,Semi-urban,9.101385364,1.11240348,11.0982106,987.5203805
3,Semi-urban,1.834687934,0.641765126,29.35815506,2241.337354
3,Semi-urban,49.51583899,18.51853944,10.3550562,205.4956326
,Semi-urban,70.3831088,18.357832,10.42640778,162.6556559
3,Semi-urban,12.91961679,0.3596952,17.99668023,485.436541
3,Urban,10.09015725,0.704541129,27.54043276,553.0994167
3,Urban,193.4507423,12.28475976,16.0126359,319.7440267
3,Urban,69.59687769,18.89423026,12.74780824,172.4214152
2,Semi-urban,2.838341587,0.458172279,39.49228814,2481.830677
3,Urban,179.3519864,11.2538123,15.14991168,337.4367401
1,Rural,0.711928185,0.409549838,36.38615068,4521.574627
3,Urban,36.18088589,5.566948416,16.21743404,245.7149739
3,Urban,15.30737299,1.035681554,13.67762975,321.1825816
3,Urban,53.78571884,2.999736366,10.5167078,202.7680599
3,Urban,36.61169027,8.76453308,9.56153294,199.6237482
3,Urban,64.02394256,18.5759467,8.43761277,261.0096752
3,Urban,37.25189911,9.944536832,7.01455267,193.0796446
3,Urban,69.7104622,18.57146165,7.9111108,152.492422
3,Urban,44.95257266,9.386384608,7.65082051,163.268903
1,Semi-urban,59.45451516,16.09450127,8.18242695,197.4757304
3,Semi-urban,65.89710571,18.56450163,7.4338477,166.8975309
1,Rural,11.76068172,1.020964256,9.82934534,348.9955851
3,Rural,36.71251026,9.268878482,8.6372844,175.4049134
3,Urban,44.12342248,8.373495564,8.888728,172.7117203
3,Urban,103.5004772,11.97973053,10.57544505,183.4395347
3,Urban,65.28330929,18.5742409,8.02976155,174.2429721
3,Urban,116.6917994,11.48947681,10.06960174,171.1578191
,Urban,5.608851682,0.349419164,16.05909291,1621.147325
3,Semi-urban,69.90848316,16.98606571,9.63008598,156.6529183
2,Rural,2.139825929,0.640680288,29.83062814,2217.019937
3,Semi-urban,36.9778287,9.215514596,9.38221135,189.8058908
2,Semi-urban,70.53695036,18.3158457,8.23221372,158.6202143
2,Semi-urban,71.44848682,18.40559266,9.65229,755.187432
3,Urban,62.45479361,16.86551205,6.76036454,156.0828884
3,Urban,48.005288,13.69703057,9.71295263,190.6826067
3,Urban,4.056388188,0.692508754,32.34082553,1867.082592
3,Semi-urban,51.27846857,15.95737261,8.91037946,155.8688661
3,Urban,36.42784348,9.265348252,11.20815057,201.5368085
1,Rural,1.922339678,0.295429131,32.89916724,2167.239448
1,Rural,2.088801958,0.830269514,17.21488062,1867.29197
1,Rural,0.218864494,0.354130473,23.5894,11240.76943
3,Urban,70.96681459,18.49367078,18.30878324,308.4135453
3,Urban,37.00340824,8.470884832,14.20714262,282.6718816
3,Urban,29.29442497,7.277865718,19.56334184,321.8012259
3,Urban,73.06603488,18.46752874,17.12240709,307.5800244
3,Urban,67.24514808,16.88126015,11.91197159,187.2490826
1,Rural,19.02447189,1.080548456,14.09882935,279.7595424
3,Urban,41.58364119,10.19466934,12.38347436,192.4833639
3,Urban,27.75084517,1.84945383,13.60890038,430.354649
1,Semi-urban,12.66049576,0.740390528,48.61995522,1052.246097
2,Semi-urban,28.13857005,8.265852946,18.36700915,382.62147
2,Semi-urban,36.92365551,9.273416988,10.37931579,179.8798893
2,Semi-urban,37.36168132,9.396323334,9.65003419,246.3468712
1,Rural,35.94973224,9.238670386,15.67066904,246.3126122
Hull,Urban,18.55235786,0.74837203,28.47445674,397.8409558
Hull,Urban,8.995437818,0.839144123,38.96200602,701.7949823
Hull,Urban,8.280536368,0.742112214,29.39064368,680.5575428
Hull,Urban,5.996452455,0.817466025,28.22919383,885.2506396
Hull,Urban,7.540556933,0.743794506,24.91226142,741.7642463
Hull,Urban,7.797403304,0.846965626,31.64389583,675.448865
Hull,Urban,5.439156122,0.813868485,31.5694186,871.3250888
Hull,Urban,6.904744188,0.747648095,29.34121733,834.5155482
Hull,Urban,8.610750259,0.697106588,27.10559237,658.1325505
Hull,Urban,12.89747301,0.729884941,25.15606383,479.7234592
Hull,Urban,7.84207478,0.563319433,29.03880319,707.6661172
Hull,Urban,17.56837632,0.733094288,26.55146608,493.1416482
Hull,Semi-urban,8.474787173,0.773960514,28.67749399,1078.98639
Hull,Rural,13.46518594,0.725950125,29.32736932,497.0191861
1,Rural,17.86696572,1.093838388,11.12052624,341.9542275
1,Rural,11.54901541,1.08288857,17.98745377,406.6681895
1,Rural,5.432972357,0.344820357,33.01701778,860.7400824
Hull,Semi-urban,7.603933212,0.647467582,32.06445455,672.6331472
Hull,Semi-urban,11.96497371,0.741377566,26.77783886,506.3889029
Hull,Semi-urban,10.74967593,0.732874377,27.14311191,902.7971072
Hull,Semi-urban,5.757870937,0.788313273,28.11542671,1492.10274
Hull,Semi-urban,9.938732864,0.733450273,27.04179601,922.5898492
Hull,Semi-urban,4.780712454,0.809789262,32.80639715,1036.301867
Hull,Semi-urban,16.53920608,0.74909045,28.93024496,426.3560929
Hull,Semi-urban,56.17556609,4.653124837,8.05508213,299.574839
Hull,Semi-urban,14.36530178,0.751173311,27.3706,454.819043
Hull,Urban,56.66756114,10.58579863,7.45631944,151.0345905
Hull,Urban,12.90130421,0.780948421,27.97935177,486.1534298
Hull,Urban,11.78265464,0.715392937,27.05692623,1192.284879
Hull,Semi-urban,84.47612161,9.275774201,7.91755207,169.0374751
Hull,Semi-urban,4.683298713,0.753384644,29.77487092,1600.761807
Hull,Semi-urban,49.62607919,10.1475989,11.64752211,199.5916169
Hull,Semi-urban,76.41420938,11.33778001,7.6445767,245.7483773
Hull,Semi-urban,53.7588506,4.672357994,7.64560633,216.9745478
Hull,Rural,7.696490061,0.748301202,25.2557973,721.9755455
Hull,Rural,9.677903778,0.6395808,14.59330962,581.518868
Hull,Urban,13.7413602,0.832421524,32.76137931,674.246469
Hull,Urban,8.905314894,0.830549978,35.87332636,608.281812
Hull,Urban,11.57291692,0.72836045,29.98964502,493.9028972
Hull,Urban,7.97524751,0.729524489,24.96453314,617.8960593
Hull,Urban,6.044519842,0.83359181,28.26733903,860.003371
Hull,Urban,56.06866578,11.19445878,7.5284156,181.8189163
Hull,Urban,4.915701103,0.835648414,36.53812925,1011.236329
Hull,Urban,8.308072874,0.729435706,27.18586141,700.1005148
Hull,Urban,4.70299142,0.846478261,39.22311429,921.4252299
Hull,Rural,14.3623347,0.744197066,24.83820546,416.7031278
Hull,Rural,15.95049868,0.728315984,27.15990459,601.1282266
Hull,Urban,8.510268327,0.847435547,34.02076599,610.8561882
Hull,Urban,8.348010611,0.769909389,33.11486733,651.5373056
Hull,Urban,7.968628788,0.831304574,28.02863442,740.7784066
Hull,Urban,58.23582725,4.676732941,7.75323546,182.3043844
Hull,Urban,58.10972986,4.658023701,7.6821946,267.3648218
Hull,Urban,9.06958061,0.84145894,34.66044857,633.7044125
Hull,Urban,2.851508606,0.734653818,25.3924456,1574.720911
Hull,Rural,16.60553395,0.74782308,29.25015068,418.4193723
Hull,Rural,13.67282667,0.759027958,28.62004418,499.6357683
Hull,Rural,3.398396912,0.758337286,43.90652448,1155.936671
Hull,Urban,103.3607938,16.90426398,7.67166619,243.5199614
Hull,Urban,11.34511128,0.860997493,36.51821637,578.0414601
Hull,Rural,12.84291245,0.727947321,26.69397183,503.3183101
Hull,Urban,7.446008842,0.836656271,36.92098276,680.7260483
Hull,Urban,4.642984258,0.842259661,36.29932484,916.0620329
Hull,Urban,4.49199899,0.852261106,33.56589516,911.2904979
Hull,Urban,9.003955292,0.747530736,30.18257102,651.3717814
Hull,Urban,6.696944862,0.83950271,33.79073714,761.4175241
Hull,Urban,6.994184622,0.785765609,45.01636515,820.1908598
Hull,Urban,53.03151316,4.691787059,7.39411915,249.2315707
Hull,Urban,1.799464254,0.701074,26.73422892,2209.656417
Hull,Urban,5.762733697,0.85460597,34.08156818,772.9384767
Hull,Urban,4.159855432,0.760681591,22.75013948,1092.954834
Hull,Urban,2.503445678,0.688091226,26.45252448,1658.253423
Hull,Urban,3.050726666,0.572151466,33.76008403,1490.588545
Hull,Urban,6.467582942,0.721884894,24.79296308,723.9712243
Hull,Urban,4.665896717,0.661603821,41.64843275,939.1247442
Hull,Urban,3.370565718,0.742505774,27.30384118,1366.560856
Hull,Urban,7.551907834,0.743370548,24.97292683,741.0245119
Hull,Urban,102.6627743,4.679784864,7.37866618,278.1522179
Hull,Urban,6.351014474,0.740272892,26.70141594,836.0877438
Hull,Semi-urban,16.5808094,0.950207081,26.41283333,568.5510727
Hull,Semi-urban,104.2825927,16.83364275,7.49326353,306.895381
Hull,Semi-urban,105.5257443,16.9281437,7.86887376,262.87
Hull,Urban,8.962202098,0.732090151,29.22070161,657.7676502
Hull,Urban,12.771155,1.108741662,25.51809884,454.9521595
Hull,Urban,105.8101584,16.91921898,7.52857833,237.0823471
Hull,Urban,5.9728032,0.731636062,26.91452907,791.1360238
Hull,Urban,4.878603097,0.778427958,44.95221577,952.5970291
Hull,Urban,6.577914441,1.022232266,27.51075,725.0090265
Hull,Urban,16.18251771,0.751807071,26.71208794,557.0388364
Hull,Urban,11.84918097,0.711472033,29.79312139,503.8086556
Hull,Urban,6.760826708,0.846530866,36.22096532,871.5084854
Hull,Urban,53.38993992,4.683655386,7.45258723,282.7242211
Hull,Urban,82.6822096,11.32361094,7.69164714,242.1848605
Hull,Urban,13.1520898,0.726813758,25.32501647,442.6433674
Hull,Urban,9.994847034,0.764393965,26.89818563,547.542457
3,Urban,66.51134522,6.147418788,14.61673219,206.6738349
3,Urban,128.7012441,10.82851279,14.72355609,283.5662884
3,Urban,24.29715394,1.845348201,12.37143062,258.0846868
3,Urban,36.9113373,9.284009814,11.4573067,199.1718781
3,Urban,167.3797266,11.55818263,17.35313763,296.8985521
3,Semi-urban,13.21558995,0.957235268,24.41368768,449.7347933
3,Semi-urban,54.10075829,3.054778381,14.3952084,243.0085973
3,Urban,12.99380395,1.074505679,21.21422493,423.3859536
3,Urban,201.7400153,21.33867478,3.92052817,241.6601497
3,Urban,36.6293786,6.802987578,6.43788975,174.7820048
3,Semi-urban,63.31233841,16.97712732,7.71348011,231.7697474
3,Urban,21.92783049,6.448533498,5.95130269,448.9701007
3,Urban,6.22085034,0.991584031,14.2698787,741.1018629
3,Urban,75.09893256,21.37123506,13.5893974,200.7736943
3,Urban,61.47210303,2.912687694,13.55941738,249.3421453
3,Urban,53.44105379,3.054474216,12.97444522,211.886607
3,Urban,14.58763573,0.738926426,12.02658741,1076.813021
3,Urban,142.819837,11.96026446,13.69085349,206.2525224
2,Rural,24.55370951,1.859712,28.7737013,404.8498567
3,Urban,45.17935305,7.681821851,13.58699291,229.8132339
3,Urban,36.29661318,8.298670955,12.60989574,214.3707796
1,Semi-urban,11.04632765,0.786804266,32.81469408,506.0283411
3,Urban,13.80600846,1.016251573,15.9551471,394.1646819
1,Rural,0.718121627,0.187673994,38.84361538,4014.523493
1,Semi-urban,14.94382707,0.997056838,21.80934237,392.3053182
,Semi-urban,17.37444052,0.682925893,24.60193436,465.0848748
3,Rural,5.345036794,0.965559134,13.8880712,1035.03015
3,Urban,38.89355651,3.033719567,14.44195122,239.1037778
2,Semi-urban,12.8037708,0.993543652,15.15428277,860.8152776
3,Urban,36.90647281,9.273847817,13.78110213,292.9401424
3,Urban,35.42688694,9.307753968,19.08173191,265.7760463
3,Urban,47.42468594,3.235899349,20.35796361,300.0392943
3,Semi-urban,2.779284,0.713243562,22.11481757,1326.326861
1,Rural,4.816894682,0.37408895,48.64232764,975.529429
2,Semi-urban,15.08511698,0.879043174,32.24878905,858.6434454
1,Rural,5.20995357,0.40793703,39.72615546,1472.491196
1,Rural,31.09409976,1.83007356,24.41102408,555.3304044
2,Urban,48.05793936,10.74096282,22.76339504,287.642484
2,Semi-urban,34.61440221,6.612024023,29.68790896,358.5887004
1,Rural,2.342747909,0.394783863,56.34872262,1701.872107
2,Rural,8.155254558,3.975054343,29.18333759,1081.185853
2,Urban,6.97867354,0.8663075,43.18647433,775.6494204
1,Rural,0.413932809,0.390507661,55.44967004,12608.10552
1,Rural,22.55766108,5.864130579,34.86872414,698.3366756
1,Rural,16.94046555,6.865077509,31.20750285,708.2546071
1,Rural,4.316121529,0.41522723,47.40368994,2153.788939
1,Rural,16.39903259,0.729331622,34.76088193,505.7996652
1,Rural,5.618976331,0.365488331,42.92853802,1519.606523
1,Rural,55.33598586,18.53789067,19.98659149,439.5651979
3,Rural,36.36860787,6.328847492,23.8114886,271.2428883
3,Urban,32.60026514,6.30757939,24.21252131,316.644101
2,Semi-urban,18.82360043,1.043606192,25.69371635,399.1921132
1,Rural,1.543776911,0.41005449,47.10533432,4735.133909
1,Semi-urban,36.68802,9.81211731,16.86160297,452.8303432
1,Semi-urban,36.60387385,8.899657504,27.27455267,344.5975487
3,Semi-urban,17.02416057,1.038070598,17.23063811,805.2856746
2,Semi-urban,17.61495884,0.998669866,19.66105816,822.3258543
3,Urban,36.9058442,9.267597482,20.21063818,594.8891506
3,Rural,36.25719438,9.255206487,16.49238014,247.1784339
2,Semi-urban,34.21823079,9.261525721,24.5634026,315.0487598
1,Rural,16.26379614,0.848312991,27.24020889,1211.188665
3,Urban,6.889569627,0.848882305,32.6972571,1138.164331
2,Urban,45.42705895,6.486037842,18.58084928,257.6457138
2,Urban,36.54961086,9.283496022,17.54261364,249.0031874
3,Urban,66.12717568,18.29744846,23.45040782,350.3925119
3,Urban,5.934045982,1.055586445,19.2880521,977.6835208
3,Urban,50.34892541,18.55210197,23.1266061,291.3282539
3,Semi-urban,33.4494285,7.367177709,13.69451506,237.221609
3,Semi-urban,58.10956721,16.97178462,16.28212789,208.5128151
3,Semi-urban,37.14354062,9.28729625,6.29551847,175.188827
3,Urban,73.81216987,17.05001652,6.12637838,253.3926335
3,Urban,89.84299696,6.27179356,11.83381364,209.3728424
3,Semi-urban,175.9343502,12.52002439,10.73126537,225.1669058
3,Semi-urban,73.96865855,18.19661653,10.19161844,310.1165858
3,Semi-urban,12.72742465,0.926319038,9.06066301,921.788548
3,Urban,97.43108101,11.90016513,10.68803863,202.7102074
3,Urban,27.08690135,6.994675277,14.57525487,238.4086021
3,Urban,71.58764297,16.95788227,8.28231348,160.7349805
3,Urban,101.8730553,5.923273918,10.51296774,190.016364
3,Urban,185.4972391,11.90620329,11.53372803,235.7746767
3,Semi-urban,31.09999259,1.960171097,9.44994926,754.981486
3,Semi-urban,14.37013816,0.892018103,14.34000956,2890.136244
3,Semi-urban,73.92200005,18.5721565,4.88464266,220.6353209
2,Semi-urban,13.59994069,1.080337574,23.38116769,424.4063552
3,Urban,158.2756519,11.66446001,9.78035745,168.1203286
3,Urban,104.2662333,6.136472,10.80935023,207.0342356
3,Urban,30.06278143,7.724388085,5.84747518,387.6068999
3,Urban,153.6225804,10.83098616,9.54120839,204.3595327
3,Urban,30.58528566,1.958667389,9.9306241,236.8138541
1,Rural,3.221074718,0.361669598,53.99914261,1423.93304
1,Rural,6.408657454,0.358141594,39.10915552,1447.021428
1,Rural,0.434131946,0.308884768,43.54587846,12298.88168
2,Semi-urban,17.9460097,0.994687404,17.71013968,826.6658293
3,Rural,53.94317,2.987058506,19.44605548,488.9747675
1,Rural,3.891231582,0.619864,26.23970769,1049.26741
3,Semi-urban,45.26802227,6.015931814,23.83506676,267.9334872
3,Semi-urban,6.017516253,0.870459578,17.2390131,1228.299779
3,Semi-urban,5.172451594,1.011615873,23.14657658,774.1746706
3,Semi-urban,31.21959246,16.4174279,17.17768582,362.6587616
3,Semi-urban,50.80299866,15.20176673,20.58396169,254.5311409
3,Urban,37.08585255,1.848020706,16.88049078,432.1583686
3,Urban,71.48894742,16.94662945,18.03698017,229.1825854
3,Urban,67.03037677,19.28746087,15.90930528,249.9468966
3,Semi-urban,56.51553085,10.47079236,16.83142878,246.8943795
3,Rural,36.44678264,9.276462282,19.80385836,592.2095793
2,Rural,35.16079526,9.491717126,23.16948588,549.8225767
1,Rural,27.97420682,8.681020546,40.39951133,875.9044141
1,Semi-urban,36.62951142,7.899872175,22.81348316,516.789077
2,Semi-urban,55.90871406,17.58051829,21.90863347,327.2614338
1,Rural,3.231124612,0.390300734,43.51922792,2119.848548
2,Semi-urban,41.42978179,6.681225341,23.34819549,323.7281689
2,Rural,1.696107414,0.381551648,31.02221802,3769.620331
1,Rural,72.95417833,18.55781943,17.43471915,380.7685639
2,Semi-urban,17.50006821,1.046793294,16.56433333,785.1431125
2,Semi-urban,16.35593268,0.979694008,16.55832236,672.0812926
2,Semi-urban,58.10899562,18.55700518,16.39294231,223.4867882
3,Semi-urban,34.85467233,7.268303223,25.38876613,306.6752618
3,Semi-urban,35.67353696,9.199971857,17.44498994,257.036474
3,Semi-urban,35.95234533,9.279111715,19.75422093,321.4012349
3,Semi-urban,35.14266132,9.301492,17.95909957,504.6224044
3,Urban,19.54449958,1.120934958,19.70011966,381.6310695
3,Urban,18.2587113,0.999562556,27.0980156,497.5239631
3,Urban,7.319692783,0.684042993,28.28167548,626.0599388
3,Urban,25.73814944,1.660471579,26.11430196,700.0528588
3,Urban,53.97817069,3.016555792,20.18868413,313.5678326
3,Urban,30.95420199,1.974702289,20.18080258,282.962301
3,Urban,48.11943534,10.11322592,14.46888034,214.3031108
3,Urban,53.67900723,3.042325146,21.55557536,338.0612515
3,Urban,57.2222088,19.33447042,15.4119872,224.1235425
3,Urban,176.9152899,11.86587311,20.69461806,297.3828396
3,Urban,16.02321789,1.075065622,15.71012442,651.3229047
3,Urban,17.47854926,0.97208448,25.14938374,516.0953828
3,Urban,157.2289003,11.31762915,21.26583253,275.2351858
3,Urban,198.4250621,12.29132767,20.2810781,280.6242389
3,Urban,55.63798418,15.3913093,14.0862505,296.2898136
3,Urban,122.4135995,12.20534508,22.7153434,300.2439517
3,Urban,52.91980025,3.004806799,22.80367518,327.3177816
3,Urban,36.81079635,9.267461482,14.66675071,380.0779076
3,Rural,5.85593274,0.918899986,26.90306789,1023.852265
2,Semi-urban,105.3778981,6.14957004,21.37514043,332.3044337
3,Urban,37.02862522,9.273827227,12.82397655,219.0605705
3,Urban,32.24018008,12.52068392,29.84614644,575.0486166
1,Rural,35.709676,9.312043258,16.79117078,249.6692692
3,Semi-urban,70.12000822,18.57484398,14.27841397,184.4198436
3,Urban,94.24761238,5.653946393,23.09214009,350.4892167
3,Urban,36.88297164,9.272901292,12.90679394,203.7136327
3,Urban,41.84412628,3.095919907,19.01626119,331.0643222
2,Semi-urban,5.130806785,0.365971911,33.99759006,2647.338787
1,Rural,37.11150352,9.275089558,16.24171124,232.0018336
3,Rural,25.50335834,4.492400621,22.43935429,306.9860909
3,Urban,9.605876398,0.736902108,32.1283099,604.3262172
3,Semi-urban,71.34803256,18.34696494,16.13819772,247.5081402
1,Semi-urban,12.16065384,0.828275616,30.45419115,532.3607245
3,Urban,38.02823483,7.755071634,27.35511471,357.56572
3,Urban,35.91106879,18.43395503,13.98639676,205.6897508
3,Urban,36.28322263,1.832224,13.94660843,480.1754899
2,Rural,8.158099972,0.981348603,20.82188091,550.0669509
1,Rural,3.078698772,0.413645888,49.66161563,1325.478356
1,Rural,33.33991434,7.617779661,23.80321418,294.9097208
1,Rural,14.64623804,1.747235006,28.3071127,453.8131936
1,Rural,3.527982119,0.748575886,34.00897965,1126.65983
3,Urban,29.87737224,7.541051414,13.81109207,211.4238276
3,Urban,73.88816552,18.56994577,13.20054391,183.0165554
1,Semi-urban,68.65384748,18.41946565,13.79568813,395.585222
,Rural,2.386765942,0.424596351,35.87409044,2536.552446
2,Semi-urban,19.05793961,0.958662373,15.29981488,326.8792614
1,Rural,3.133034463,0.624114582,46.23179389,1786.442299
3,Urban,101.3606478,12.28815668,13.9883139,234.798991
3,Urban,114.6854522,12.18102937,13.29874277,217.5134993
3,Urban,119.0583824,12.27966813,13.75864479,254.6675556
3,Urban,34.59958032,18.62516717,24.01113211,320.6126901
3,Urban,26.99166541,5.635872601,17.98391773,262.4917438
2,Semi-urban,73.08883216,5.00388419,13.01293056,247.3112396
1,Rural,2.433216727,0.416504767,31.17063784,1646.924061
2,Semi-urban,13.3221325,1.050563458,20.04035603,389.7067773
2,Semi-urban,58.73987693,15.89603895,16.15193305,213.0827043
1,Rural,6.209601313,0.662854433,29.22602947,728.9708107
