MarketClass,URBAN2,DL24hrmean,UL24hrmean,DNSRTT24hr,Latency24hr,Web24hr,iPlayerStartupDelay24hr
,Urban,70.49422867,18.57466156,20.42957095,15.51551705,192.5706551,1051
3,Urban,106.3667989,6.006316518,17.5736156,15.68154545,247.588988,790
3,Semi-urban,203.2081872,12.14575428,16.53190258,15.12185284,288.2563101,800
2,Rural,54.89947622,15.53735782,11.18597837,9.90812908,176.1224971,972
3,Rural,180.1752632,12.24356304,12.7354685,12.46944627,252.49681,704
3,Rural,31.547346,6.112228522,26.74487949,12.76021479,385.5439418,1632
1,Rural,18.92113716,1.041419494,34.07217481,33.84942357,438.7961731,1955
,Semi-urban,36.77689787,9.276578538,11.19527873,9.51209668,173.779653,1088
,Semi-urban,74.50206497,18.68675246,17.60190721,9.55586964,157.0083951,949
2,Semi-urban,13.85272953,1.024786414,18.62982397,13.58496795,429.9703417,#NULL!
2,Semi-urban,17.0651982,1.032424839,23.61453839,17.65012972,321.1844632,#NULL!
2,Semi-urban,21.94608054,1.840757881,11.82261303,10.4367409,244.4251169,#NULL!
3,Semi-urban,19.07331489,1.017390852,17.51614576,16.2397054,336.2261511,#NULL!
3,Rural,34.69939742,7.080499045,23.39437713,17.87232401,251.2749254,1227
3,Urban,8.940695422,1.075052969,18.98359939,12.46485279,871.6791026,2031
3,Semi-urban,33.18962384,15.69090405,21.80277489,16.6453679,229.2170451,1209
3,Semi-urban,3.708043678,0.377847356,36.4003421,30.31078182,1080.423673,#NULL!
,Rural,39.35310681,7.901738216,15.42885525,19.23439771,463.641579,1152
3,Semi-urban,37.95387483,4.019317976,29.03646995,22.8416766,480.6553763,1354
1,Rural,73.57158969,18.45552005,13.51258789,12.71440709,336.8991526,2217
1,Rural,30.62077897,7.638642271,38.4192593,33.8351733,681.8824162,1719
3,Urban,47.85358136,12.84552218,17.65028336,13.03014221,195.6970946,1035
3,Urban,36.16294304,18.90866018,18.53735684,14.6994375,398.381181,1558
2,Rural,3.240748923,0.591009941,38.79193525,36.07756785,2349.322517,#NULL!
2,Semi-urban,13.55936495,1.045852486,20.51249866,18.0523923,709.0941568,2386
2,Semi-urban,73.62392102,18.55744321,18.86743992,15.80571321,306.8072252,1998
3,Urban,68.68096327,18.56847738,8.91827905,12.80169141,342.1784308,909
3,Urban,48.22152819,18.65625136,21.64250025,20.56283624,271.824292,1239
3,Semi-urban,19.5539913,3.780222336,23.29658668,22.16401849,356.0894359,1621
2,Rural,37.09009195,1.857005894,13.71722807,16.48626286,408.1394289,1104
1,Rural,2.563357469,0.452098214,24.42835296,20.32568714,2443.295979,1508
1,Rural,21.5997207,4.854134382,23.78389199,24.53266287,587.3468208,#NULL!
1,Rural,2.760211665,0.401314574,44.93750742,40.01852687,2457.372388,#NULL!
2,Semi-urban,17.87695845,0.988161139,17.5095561,18.50689983,749.8305937,#NULL!
2,Semi-urban,7.269068053,0.83550591,33.89001794,30.32803639,1113.285652,2962
2,Semi-urban,12.49170729,0.848723128,27.27126931,25.60151524,889.7469675,2003
1,Rural,5.81276181,0.413923442,45.39285527,37.2474,1366.119144,3432
1,Rural,6.639374804,0.395038702,26.15975784,20.65065954,670.7732831,2694
1,Semi-urban,36.79357125,9.153203816,20.42114624,14.63307102,446.2070956,1344
1,Semi-urban,52.32077702,17.07976777,44.15278168,13.89288085,380.4863698,1171
1,Rural,7.232736956,0.464908969,22.96254066,18.1746754,1015.090153,2715
2,Rural,28.10998608,17.29796485,18.08666303,14.17951278,443.2569204,1126
1,Rural,25.5723076,6.582958427,22.74871299,18.8969548,536.6509772,#NULL!
2,Rural,2.518750541,0.63699143,42.23867519,35.25500507,1588.766468,3296
2,Semi-urban,62.12817006,18.49550445,19.39145669,15.18542553,204.0566307,824
1,Rural,1.647758641,0.414219444,56.93530016,54.4259218,3851.194809,4478
1,Rural,6.679639096,0.359884591,20.2405533,20.80539742,1178.609415,#NULL!
1,Rural,5.402070926,0.786655248,28.92877675,27.47740551,836.4012007,#NULL!
2,Rural,11.07167052,0.9661516,22.11183688,17.17020076,805.7329533,#NULL!
3,Urban,148.8689099,12.18416701,19.4075194,14.98899858,222.2400076,1017
2,Urban,71.85526052,18.19753002,24.44306828,24.61603262,290.8476093,991
2,Semi-urban,72.02330478,18.42456108,16.46354477,13.05637711,337.8621314,2119
3,Urban,19.72395483,2.565168834,35.6672417,30.28106667,417.4381778,2002
3,Urban,36.93673575,9.280253966,22.11046692,18.45618065,255.8941239,1543
2,Semi-urban,102.384654,6.119781518,18.40719593,17.33912471,277.9256729,852
2,Semi-urban,15.39311838,1.05115727,17.71655234,12.61948722,619.628014,1609
1,Rural,41.1768309,10.54113265,16.06652991,11.9411368,208.4184667,991
2,Semi-urban,12.34630416,1.021533524,23.33809083,13.68702844,828.518725,2040
3,Urban,13.75277217,0.81825811,16.95454572,23.00806422,715.9011961,1665
2,Urban,103.7337081,6.019601522,14.20858297,13.83618433,216.1065069,1017
3,Semi-urban,31.33393125,9.31300583,21.91627532,19.83943919,292.527527,#NULL!
3,Urban,52.37393687,3.327525106,15.07252468,14.6158174,254.3129167,793
1,Rural,1.432041463,0.400269898,35.13706806,36.82064928,2464.519623,3340
1,Rural,42.79238457,9.057803022,18.01992399,13.53372781,240.7334683,1307
3,Urban,36.66607653,9.26490307,26.74584511,19.22288936,398.3802374,1240
3,Urban,47.57401467,16.84730515,17.35547219,13.14902845,203.7619525,801
3,Urban,35.80514623,6.700386666,16.62201485,11.63705532,209.6873854,1288
3,Urban,69.24928889,17.06000884,15.73599483,11.90944034,181.8462011,#NULL!
3,Urban,19.29882748,1.054679257,16.85437307,13.35043864,384.8069378,2111
3,Urban,59.38437722,5.902488082,12.99976415,14.30579535,660.582736,1921
3,Urban,128.2661419,8.880560563,12.53733289,13.40532412,252.2569188,769
3,Urban,74.19182843,18.62098607,9.46765987,8.84466984,156.2274329,#NULL!
3,Urban,146.5941914,10.89469087,22.71620594,16.81068839,295.6829868,1178
3,Semi-urban,12.18023747,0.411988776,20.39283821,15.5540738,664.6617023,2086
3,Semi-urban,13.86869911,0.829269186,17.45869056,13.78587101,394.4019971,2676
3,Semi-urban,14.61537664,1.055421165,16.78411761,14.31972146,656.0142714,#NULL!
3,Urban,73.79091597,18.55896788,15.06746987,12.09215242,422.3982587,1970
3,Semi-urban,10.75334699,1.084400198,11.6979713,11.08707397,759.693045,#NULL!
1,Rural,15.42637583,0.577915604,20.89015502,15.83412334,454.8456015,1515
,Rural,16.84331291,0.42782186,19.66413848,14.53556787,630.0336089,#NULL!
3,Semi-urban,36.84065543,9.283365756,16.26070938,11.57567898,353.6478043,2062
3,Semi-urban,36.58539699,16.92256965,18.30270036,12.91628746,206.6939635,1133
3,Semi-urban,162.0850481,12.03780591,12.42023036,13.20118298,276.6123165,822
3,Semi-urban,53.81136454,3.053976834,15.09113591,13.60695582,222.4352097,#NULL!
3,Urban,9.367835974,0.883613414,20.64126123,16.53778865,484.9352994,1873
3,Urban,5.88551966,0.791678126,36.65543669,36.28931286,750.6988879,#NULL!
2,Semi-urban,291.4773533,28.77927734,12.83478538,7.79383972,252.8775152,779
2,Semi-urban,19.28707163,1.023804233,16.88821788,12.09425816,645.0265723,1571
2,Semi-urban,57.84396655,16.96419309,25.50811591,20.17435461,232.5953551,1258
3,Rural,22.44105536,4.750320298,21.92076335,23.617158,352.1525591,1512
3,Semi-urban,16.26646828,0.933047135,32.45136619,27.51575712,405.623719,1802
3,Urban,36.83489709,9.277265363,16.14462049,10.754425,199.4830643,1174
3,Urban,36.22931928,8.955788831,14.16473682,11.65692725,571.8987497,2338
3,Urban,30.91306428,7.196797636,16.84239065,12.48094722,209.7650887,942
3,Urban,1.549059051,0.434939505,43.6049493,35.44831295,2472.766654,3051
3,Urban,6.573630666,0.983285898,25.39539658,23.81410714,714.1160976,2843
3,Urban,69.16259319,4.909867834,13.78842157,9.23097863,185.0658207,1012
3,Urban,60.24153842,16.94348301,8.19695586,7.38724006,162.6847586,705
3,Urban,157.9829273,12.160668,14.12662104,9.4502487,224.7109882,570
3,Urban,72.14957767,4.977934352,13.57813998,8.69978255,165.4229153,981
3,Urban,37.02891643,9.318949112,11.53347023,6.8983858,176.4350128,#NULL!
3,Urban,102.1141223,6.000985986,15.43372417,9.40188136,172.8818198,843
3,Rural,45.45015928,16.9607654,23.22931697,19.40170328,265.0489243,1393
1,Semi-urban,11.91965812,0.642342719,12.90815914,9.07954042,376.1112108,1464
1,Rural,17.91559025,1.056391523,13.04046418,7.43583412,289.3237276,1140
3,Urban,73.65494119,18.55393965,12.89392227,8.35581596,169.2245458,950
3,Urban,37.17720066,9.282781114,12.52780947,8.86076096,185.91288,#NULL!
3,Urban,36.32050483,8.439534299,18.67355147,12.10488762,213.4122227,1376
3,Urban,61.56900029,17.55374613,16.05347646,10.56670072,188.7480045,1117
3,Urban,60.58698956,16.96027936,16.38863218,11.2072813,185.8525008,#NULL!
3,Urban,72.48480667,18.64690014,11.44567176,11.48146935,174.2129009,863
3,Urban,103.055718,12.32012703,16.98031092,21.70008816,272.7077018,905
3,Urban,60.62010884,16.95588818,19.24526067,11.17393475,195.3715857,1202
3,Urban,37.06656043,9.288189532,15.67672722,10.51564274,190.7775906,1166
3,Urban,68.34999396,18.56078345,23.53779077,18.16464337,256.5946065,1240
3,Urban,28.12583107,6.385654706,20.53626157,16.58786202,246.987447,1100
3,Urban,53.8504252,3.01110996,11.4729972,13.43612251,206.1190318,989
3,Urban,36.27362628,6.951656452,23.75580658,21.08783121,402.5039854,2389
3,Urban,37.03891939,8.585969426,15.19597717,11.26471408,202.7658775,1225
3,Urban,31.986808,8.069771277,19.80788623,18.06572973,274.025689,#NULL!
3,Urban,36.96667555,9.285520456,16.34435839,11.5057596,204.9722636,1221
3,Urban,12.18055157,0.836637091,24.46574247,21.9256922,950.3373602,2224
3,Urban,65.98261851,16.98035896,17.31860503,13.77199563,183.4130234,883
3,Urban,50.34271563,3.085302659,14.89904845,15.5747027,290.0672873,965
3,Urban,5.16226863,0.763253072,36.0988384,35.57707012,1083.082123,#NULL!
3,Urban,8.793419857,0.368487543,30.00262156,25.02077129,554.8510329,2133
3,Urban,110.0667792,11.28530162,15.19171773,16.21850935,305.5080277,996
3,Urban,178.021804,12.56221301,15.0603313,14.88053307,249.5667706,708
3,Urban,18.80875664,1.085147233,11.33996202,11.35089527,502.2519055,#NULL!
3,Urban,87.14663548,6.00574441,13.52688545,14.34075284,232.1239065,1098
3,Urban,44.99186064,10.98857921,18.6007386,13.20769318,262.955474,1313
3,Urban,35.24133753,9.271391561,19.36950198,14.142819,233.6129646,1383
3,Urban,181.1333557,12.19152371,14.04790459,15.22047145,261.6346382,776
3,Urban,56.07698094,18.58071903,16.44251053,13.58706061,200.1643134,1012
3,Urban,73.50338246,18.54797016,19.50719661,19.32599858,234.8319735,1109
3,Urban,49.56721651,14.4532932,16.97448958,12.15156845,197.2280244,1174
3,Urban,52.76822126,3.038866169,14.64350965,15.29925392,271.5835551,895
3,Urban,23.50744834,8.775995876,28.67686741,28.46173099,865.9089164,2257
3,Urban,87.81203775,9.621918141,14.73741681,15.8883067,244.0441184,824
3,Urban,57.92371367,6.142461465,15.82407592,16.28004137,302.9436081,1207
,Urban,36.41557094,6.368466706,17.89566878,13.32715954,217.7001462,1336
3,Urban,13.24774638,0.943077426,40.5018015,24.88582298,791.5276186,2816
3,Urban,70.9910229,18.68163854,12.13850045,10.87822388,168.1023035,826
3,Urban,53.3345752,3.05424905,13.78466649,14.02271261,214.851467,#NULL!
3,Urban,44.71824977,10.18550243,16.21967419,11.06360677,198.9002922,1210
3,Urban,36.91534258,8.465878598,17.39666597,13.30868182,246.8179614,2111
3,Urban,54.44685237,2.97817666,12.19675503,12.43254704,188.5356434,#NULL!
3,Urban,105.7006266,6.106843389,12.54810941,11.3450764,238.1977262,922
3,Urban,11.25057537,1.114090194,14.00375645,7.84290831,789.3377944,2183
3,Semi-urban,9.227079414,0.927976988,34.04876436,19.56595603,222.8340277,978
3,Semi-urban,36.83895032,9.323581958,14.48784176,8.05090327,270.7713461,901
3,Urban,6.737790773,0.887068273,26.20938128,25.07247202,1260.935988,#NULL!
3,Urban,74.07801025,18.58830194,7.96561382,6.13169385,215.2927085,922
3,Urban,36.91324163,9.650483513,8.7659816,7.4731162,167.9089171,#NULL!
1,Rural,2.053942847,0.454409424,48.14929786,46.21928118,1886.48346,#NULL!
3,Urban,66.65673177,18.57565251,12.2463997,7.7657078,226.7029828,727
3,Semi-urban,29.329554,8.824085187,13.79537022,9.17396601,183.6727741,1008
3,Rural,19.66934353,3.90605816,10.12337738,8.82844872,283.3602284,1308
3,Rural,1.216784506,0.538505787,34.71983632,27.28318539,3120.313276,#NULL!
3,Urban,143.4524029,12.12294572,13.18999939,11.52571429,208.0162233,754
3,Urban,175.2739701,12.44051987,12.91129557,10.2550339,210.2266787,685
3,Rural,1.582427953,0.432350321,33.37024266,24.95084032,2273.876703,#NULL!
3,Semi-urban,62.38057607,17.5713403,25.27353415,17.29632914,231.3916882,1346
3,Semi-urban,35.761926,1.832648848,21.06750882,8.61188679,201.436,#NULL!
3,Urban,105.6568178,6.137203824,14.3912854,12.27303571,211.6794277,765
3,Urban,62.22055186,16.26310746,14.14867871,8.4195745,150.6432727,807
3,Urban,36.52165766,9.407890481,14.69112816,8.94465248,261.5226747,923
3,Urban,133.5991633,12.18037718,13.27968854,10.88080344,217.3760415,754
3,Urban,133.8084884,12.17553034,14.54890301,11.626,247.5578074,829
3,Urban,7.785159813,0.896870161,19.39259681,17.0598604,1018.339262,3269
3,Urban,196.0142351,21.05470808,15.20648126,10.33122017,164.6806216,956
3,Urban,3.228757149,0.251773073,36.23157527,28.90591938,1730.196268,3445
3,Urban,123.6017931,21.33981532,13.57834626,10.3542987,159.4565074,925
3,Urban,197.3464494,21.35510515,15.62077298,10.79093237,170.7422254,1044
3,Urban,232.7064547,31.23598177,9.40087044,9.98731399,163.6666303,629
3,Urban,12.25030914,0.92533535,40.68511439,27.35026799,1565.788427,#NULL!
3,Urban,11.46678968,0.886232541,17.07318966,11.70419085,361.8799827,1602
3,Urban,50.65570315,13.65517998,13.36977066,7.68884965,150.8024236,827
3,Urban,54.28525073,11.52305307,12.21454541,6.25784603,291.2889829,661
3,Urban,25.66892821,1.826243218,13.66644083,10.18522419,298.7128366,1005
3,Urban,40.20018313,8.423405721,12.51175083,8.76424255,172.324271,908
3,Urban,24.36945926,3.075348153,21.79227332,15.62201926,373.8103673,1369
3,Rural,6.040841666,0.943854666,13.08050465,7.54974458,979.241742,#NULL!
3,Urban,37.0407946,9.607249382,13.74883999,7.26548864,193.8556075,919
1,Rural,3.800399791,0.821993412,37.03801186,26.25355766,1035.266998,#NULL!
1,Rural,17.06921922,1.089636226,19.60627922,14.65926225,322.1523111,1319
3,Urban,57.5847416,16.89236544,12.14808159,7.60895609,152.0670679,875
3,Urban,12.93044518,1.017463014,28.84545073,24.02205444,425.949194,#NULL!
3,Urban,17.8348868,3.465681201,15.64828971,9.99428216,296.2153121,1339
3,Rural,0.915085834,0.566417164,62.65274029,39.99408286,4138.959478,4433
1,Rural,2.740216024,0.354405141,34.14675903,33.35047715,1538.231927,2891
3,Urban,53.00935719,2.995129894,12.32662984,9.47699005,195.4469063,#NULL!
1,Rural,37.33800052,9.972195831,13.73799301,7.93140456,196.3101942,#NULL!
1,Rural,61.11447266,18.38470917,14.30504488,8.65841186,165.8165394,730
1,Semi-urban,28.91262034,6.326014199,12.70349689,8.01373039,210.9384202,1186
3,Rural,36.57957703,9.279122262,14.16724191,9.5822894,201.9102645,#NULL!
3,Rural,37.34451294,9.338996945,14.4005723,8.60745645,271.3142438,983
1,Rural,6.736663589,0.367301866,17.39598207,16.25691545,1095.718757,2784
1,Urban,105.4903391,6.144118437,14.23910081,10.89161458,194.8631812,803
1,Rural,32.1480978,7.92575179,14.21739623,9.01016643,177.5797562,986
3,Semi-urban,144.9350119,11.98967474,14.05255227,9.25268652,159.7844265,937
2,Semi-urban,138.5131516,12.03293766,14.34375947,10.23827699,212.7064103,918
2,Semi-urban,8.96383463,0.653598131,35.63543512,31.32193688,606.2338409,2149
2,Semi-urban,36.5462944,9.273211874,9.85253027,9.29956143,173.3962818,#NULL!
3,Urban,37.02335162,9.290359898,14.17805846,9.67882448,190.2335881,#NULL!
3,Urban,193.3060341,21.35198837,10.69589234,10.82201012,162.2952588,624
3,Urban,201.317961,31.28105846,10.70469157,5.66934934,301.5236952,836
3,Urban,168.9744046,20.51407098,6.36038965,15.84470538,252.0022959,1012
3,Urban,196.7273566,20.64092014,12.79934875,10.90969828,195.2302227,697
3,Urban,68.1357488,3.753147082,14.69284787,10.64267283,797.4450612,2099
3,Urban,74.67178215,18.75472024,19.06039544,12.98550071,195.5090527,883
3,Urban,180.4878719,21.35607586,10.96517125,6.25058345,297.836773,774
3,Urban,196.9967332,21.3644575,10.72741311,5.91974737,314.8855037,728
3,Urban,90.78722937,9.446632286,7.4949873,6.03106721,241.2940505,639
3,Urban,69.54480776,18.57484945,13.37472348,8.80624675,157.4045,666
3,Urban,54.57397505,13.59797431,12.84604816,7.36958723,140.5237459,855
1,Rural,0.435803043,0.243904447,33.52536018,28.06914737,12950.37174,7476
2,Semi-urban,60.4006101,16.14090702,16.04987537,17.10690272,394.9415864,1092
1,Rural,7.277887543,1.015161896,23.9900676,18.99078174,1063.387783,#NULL!
1,Rural,3.810583546,0.421695977,38.70754358,34.90317261,1182.758214,3503
3,Urban,73.27836133,17.27448221,21.22013413,17.99867979,454.0179889,1082
3,Urban,35.0242119,10.99675116,25.8248255,21.22551576,485.4202415,1184
3,Urban,105.6280781,6.006600976,15.23247851,17.58837872,243.4115438,1063
3,Semi-urban,38.32532183,16.07921387,29.76904605,28.37730135,328.7712209,1483
3,Semi-urban,35.6259153,18.31180183,20.97221003,16.51726885,229.8936667,1180
1,Rural,37.13684601,9.327138636,14.3234324,16.53865674,474.6701254,1228
3,Urban,16.94389509,0.980202889,14.41350142,9.11567236,316.5673309,1368
3,Urban,57.30503098,18.42879775,20.05034333,16.5529668,245.420766,1294
3,Urban,12.84977667,1.079842798,13.50568502,5.84974587,757.7001952,1896
3,Urban,72.27449896,18.57986944,11.12064301,5.87119481,209.4362586,935
3,Urban,73.93236737,18.5769,6.2564739,5.86756879,301.5336623,568
3,Urban,6.203208871,0.838831642,46.1653912,42.36462519,984.4245119,#NULL!
3,Urban,185.2678371,9.923527364,12.11126822,9.2349646,348.5634624,714
3,Urban,143.0107861,12.06906032,12.193121,10.47266089,210.7818363,798
3,Urban,72.97832707,16.95819393,14.65579022,8.62517,155.1150574,966
3,Urban,70.66955998,18.57339708,14.25734794,8.91118182,160.6845938,863
3,Urban,36.16934909,18.06936143,20.23536521,14.9860296,244.1435936,1149
3,Urban,32.90868417,8.591078235,13.94669084,8.74393855,175.9871696,#NULL!
3,Urban,37.02867965,9.281158098,11.49539765,6.3166,184.7995167,1068
3,Urban,153.3551416,12.16357658,12.52102396,10.27979167,205.1179074,753
,Urban,36.48089042,1.815371555,11.05749973,11.73508239,402.7920095,#NULL!
,Urban,17.57519697,1.184745114,19.93744977,13.74361728,731.2989046,2431
3,Urban,157.3703755,11.98950348,20.58841389,19.17693465,276.5953197,1225
3,Urban,105.6239272,6.019667886,16.9945972,15.79472481,214.968409,990
3,Urban,2.84993078,0.660519424,46.95073867,44.20805263,1679.663558,4009
3,Urban,61.86355355,11.48989552,15.02587247,17.08530453,240.7831906,1339
3,Urban,6.932442557,0.907044781,18.63051894,16.99866046,589.731305,2695
3,Urban,9.644404674,1.027582323,22.84391754,16.61504388,941.3827902,2798
3,Urban,12.8724739,0.846243855,40.99738199,32.97378488,729.809453,4526
3,Urban,69.40813516,18.1589273,20.40853014,15.01698298,201.5557163,1181
3,Urban,52.34435879,10.85615951,13.36653312,12.59006304,211.1594949,#NULL!
3,Urban,49.8066452,18.21242571,25.3746658,22.24858904,302.651153,2153
3,Semi-urban,50.00359924,16.8507061,14.50580459,13.79527729,221.3615037,#NULL!
3,Rural,4.481668474,0.3920963,35.43904555,31.11860261,1124.54301,4235
3,Urban,135.7888074,9.633226778,14.38220952,18.48277875,288.3006686,1174
3,Rural,36.97800021,1.861383233,17.34034139,14.49061309,228.8216554,1027
3,Urban,68.69180639,18.19131668,18.02076413,14.881514,305.6978889,2027
3,Urban,36.79340027,9.261415789,18.26188576,14.22795326,226.2297504,#NULL!
3,Urban,36.67156415,9.265579214,22.11890004,14.7654943,272.2218743,#NULL!
3,Urban,73.54812692,18.06098181,18.31886849,14.46546494,275.4081698,2333
3,Urban,65.90362636,18.10037999,19.12177643,13.69330909,202.5620959,1142
3,Urban,27.52660427,6.511257389,32.1753478,22.51928085,282.5544769,1469
3,Urban,56.59166992,16.276005,17.99873477,13.46731548,295.2537146,1826
3,Urban,72.17341045,4.965147226,19.29357126,16.28038255,220.5269387,#NULL!
3,Urban,142.3877292,11.34408992,13.46984573,16.24913314,268.598007,966
3,Urban,150.6948943,11.87416998,15.84090955,16.57265306,295.9542631,1029
3,Urban,70.85191646,18.55894385,17.03724719,11.51394695,209.5780799,1211
3,Urban,28.44242324,3.715351744,31.46372559,25.66418012,348.6722027,1495
3,Urban,53.91295278,3.040428404,16.69270224,18.49327586,301.9859063,924
3,Urban,154.7146111,12.00783846,15.889547,16.69420426,212.4831175,1024
3,Urban,202.6286772,11.78923911,16.46815256,17.56588579,306.574794,1146
3,Urban,10.34157932,0.65955904,33.98114796,28.14807733,588.4830271,#NULL!
3,Urban,7.036893334,0.750020038,24.9289723,19.97796729,610.7046188,2623
3,Urban,153.6937175,10.23542327,17.10477183,18.1121129,283.657755,850
3,Semi-urban,58.9651728,18.3938193,13.57790062,12.42437016,196.5010683,#NULL!
3,Semi-urban,6.647506326,0.840667046,43.14838075,40.18813213,895.1077486,#NULL!
3,Urban,69.68526456,18.58232353,18.64549831,14.28788462,219.3032376,972
3,Urban,35.51526949,1.82655697,12.84499862,15.23583429,529.5201636,1236
3,Urban,2.365459742,0.760312233,39.28528047,42.61761718,2890.861812,3256
3,Semi-urban,35.624026,6.576974662,13.86328862,13.03109784,225.5036104,872
1,Rural,36.88975949,9.540137877,19.12710329,15.54441134,289.0513836,2349
3,Semi-urban,41.72286482,17.03100443,19.40037566,14.54644051,197.6944649,1133
3,Urban,36.94937431,9.321463658,22.20640242,14.75413798,228.1534976,1220
1,Rural,1.405381547,0.426669426,30.59344867,26.69915385,2515.585231,3401
3,Semi-urban,2.433577535,0.833114397,51.07324606,53.74403322,2015.17778,3796
3,Urban,58.91144721,18.58118599,19.4842433,20.06420276,290.7245099,1149
3,Urban,62.01386456,16.93134777,13.54732157,13.25358097,211.5686776,1038
3,Urban,37.44225728,9.522828567,18.62290105,14.37772684,472.9133958,1717
2,Semi-urban,53.49407034,13.80611976,24.68269385,23.78295082,312.8801545,#NULL!
1,Rural,15.48123413,0.836692133,31.03762225,29.32673274,722.7295968,#NULL!
3,Urban,107.4546606,6.149579077,17.1209639,17.46674043,282.0126937,845
3,Urban,52.75009479,3.056438108,14.22352408,12.37024724,280.1852999,#NULL!
3,Urban,186.826971,12.24300779,20.58342131,21.64281818,341.0762871,1323
3,Urban,204.9014159,12.27800334,13.52615048,13.56145727,261.9750321,712
2,Rural,2.476895295,0.595795306,42.06534159,37.9829258,1624.878294,#NULL!
1,Semi-urban,14.95863957,1.128800458,14.5187092,13.85511545,523.3197727,1336
2,Semi-urban,30.95796476,6.69413907,12.22678341,10.20651915,415.8205445,1298
3,Semi-urban,1.646882299,0.706720238,26.94529334,25.18621274,2223.328257,3580
3,Urban,98.6142846,5.576142987,21.31563295,22.67857071,218.7408175,1185
3,Rural,1.239702052,0.708807895,52.85792745,42.09426316,3057.71863,3849
3,Urban,32.22232515,8.921057839,30.99362423,27.6328608,721.1614156,2423
3,Semi-urban,12.15607291,1.109886522,14.62447645,11.56851095,779.1328108,2463
3,Semi-urban,173.0688148,12.44513143,15.33989498,14.87865145,255.4043167,669
3,Urban,53.77539354,3.008051515,15.00912453,15.35554326,243.7472564,1007
3,Urban,70.9807851,4.955402213,15.65003198,14.3834228,221.6656057,912
3,Urban,61.94598347,2.912428036,17.59873886,13.86108872,231.858171,#NULL!
3,Urban,100.0097627,6.020587134,14.41039183,14.04922411,210.8754383,983
3,Urban,54.47304511,2.815402416,14.36957149,13.34117316,232.083255,914
3,Urban,35.88690014,9.203526857,15.70358219,11.36205556,339.1828262,956
2,Rural,0.768364854,0.226298,31.53738026,22.3059635,6303.261439,#NULL!
3,Semi-urban,18.23051995,0.978729382,16.06463209,13.89090746,292.8471624,1486
3,Semi-urban,47.08891219,10.7050748,12.57750552,12.94729842,204.3592744,870
1,Rural,1.50343991,0.475774161,45.97075367,43.54045902,4301.282992,#NULL!
1,Semi-urban,24.66674112,6.168280786,13.52200981,11.20507717,422.6857909,1050
3,Rural,20.4061148,3.107949581,25.30532392,20.85300223,333.4945543,2436
3,Urban,151.4524767,12.00154078,12.29952991,11.90205433,162.3090368,854
3,Urban,53.59423698,3.132162084,14.00794127,13.11225538,257.1059242,1868
3,Urban,72.17136668,4.97525439,13.39827085,13.18369707,231.3710917,785
3,Urban,70.29993874,18.57623716,22.48055451,17.32805957,220.8785329,1079
3,Urban,106.0546644,6.001121978,13.74401677,11.9962561,173.4325967,858
1,Rural,36.42023479,8.635379136,15.86211837,8.54611473,283.0316913,919
2,Urban,24.43772627,9.19737619,34.33790049,25.91327,442.4579134,1322
2,Urban,10.89915358,1.068909285,16.69115469,10.48950817,789.539192,2471
2,Urban,54.82276085,18.56622491,16.55023199,15.66023923,233.8400324,#NULL!
2,Rural,33.0143294,14.48433401,26.21706051,21.27895122,279.3052276,1296
2,Semi-urban,36.91299086,9.253450914,14.31834801,14.48275177,241.714983,1207
3,Urban,6.915071014,0.793907742,46.37640717,28.03882199,755.3955443,#NULL!
3,Urban,72.01653833,18.5886191,19.45441999,14.81394326,190.7179245,1000
3,Urban,34.87271395,8.239286419,12.73156781,12.04411254,197.9499077,1145
3,Urban,54.5556859,3.007229379,13.8236443,13.23747301,230.2080865,1050
3,Urban,70.68058468,18.65139462,9.66303697,10.92585649,178.9150427,798
3,Urban,2.56486178,0.573365638,41.17545619,38.86082024,1508.011747,#NULL!
3,Urban,35.01516578,17.27113105,20.42171176,15.79278205,239.5639542,#NULL!
3,Urban,197.1372817,12.1794016,14.12275713,12.63681667,249.5213084,666
3,Urban,108.8720282,11.96540791,15.8826726,12.54509544,205.3538848,1114
3,Urban,25.06984622,1.945061732,17.11914243,15.19382824,281.5703771,1285
3,Urban,46.69702932,17.52896441,13.46111231,9.59334522,145.6807093,747
3,Rural,58.40803182,16.96381749,16.67454312,10.84588762,164.6287282,936
2,Semi-urban,8.997978776,2.925732204,15.21101176,11.52141607,657.726712,2040
3,Urban,36.89158051,9.28039177,19.06947462,14.72169187,251.9877367,1306
3,Urban,55.15402588,17.47483042,17.5124332,14.91900288,209.098214,1093
3,Semi-urban,72.606055,18.51679835,19.19879233,14.12086123,216.5755147,1180
3,Semi-urban,8.033499811,1.100085321,14.20125166,7.96917818,864.2958402,2554
2,Rural,8.000110225,0.974910702,32.11588205,27.3748355,598.4411398,2491
2,Semi-urban,14.48935052,0.85316237,17.45036334,12.70802778,335.4534201,#NULL!
3,Semi-urban,28.03886632,1.588063905,23.82243929,20.4996505,303.6969896,2561
3,Semi-urban,81.26480727,6.019536073,14.48330027,11.53545791,195.5846904,979
3,Urban,36.26029433,9.10885706,14.41751219,10.59690171,264.7654369,2199
3,Urban,67.03049007,18.65886002,15.46330327,10.95920938,174.7632937,866
3,Urban,68.90946481,18.58540348,13.15255911,8.83436599,150.8403158,805
