"unit_id" "WT_national" "WT_ISP" "Valid_panel" "Pack_number" "Tech" "Plusnet_upload" "LLUvsNon" "MarketClass" "URBAN2" "Nation" "Dist_ADSL1" "Dist_ADSL2" "DL24hrmean" "DL24hrmax" "DLpeakmean" "DLpeakmax" "UL24hrmean" "UL24hrmax" "UL24hrmean_A" "UL24hrmax_A" "DNSFail24hr" "DNSFailPeak" "DNSRTT24hr" "DNSRTTPeak" "JitterUp24hr" "JitterUpPeak" "JitterDown24hr" "JitterDownPeak" "Latency24hr" "LatencyPeak" "PacketLoss24hr" "PacketLossPeak" "Web24hr" "WebPeak" "Disconnections" "YouTubeUHD24hr" "YouTubeHD24hr" "YouTubeSD24hr" "YouTubeFailed24hr" "YouTubeStartupDelay24hr" "YouTubeUHDPeak" "YouTubeHDPeak" "YouTubeSDPeak" "YouTubeFailedPeak" "YouTubeStartupDelayPeak" "NetflixUHD24hr" "NetflixHD24hr" "NetflixSD24hr" "NetflixFailed24hr" "NetflixStartupDelay24hr" "NetflixUHDPeak" "NetflixHDPeak" "NetflixSDPeak" "NetflixFailedPeak" "NetflixStartupDelayPeak" "iPlayerUHD24hr" "iPlayerHD24hr" "iPlayerSD24hr" "iPlayerFailed24hr" "iPlayerStartupDelay24hr" "iPlayerUHDPeak" "iPlayerHDPeak" "iPlayerSDPeak" "iPlayerFailedPeak" "iPlayerStartupDelayPeak"
"1795" 813983 0 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 202.153700016 207.191664 199.9320922664 206.872576 12.4610948936 13.102728 12.3645191112 13.102728 0.01 0 15.72747587 16.74315835 2.29925087 2.77661538 0.19227083 0.26766667 16.84221222 17.474 0.04 0 271.48286183 274.13754839 0.039 "0" "1" "0" "0" "337" "0" "1" "0" "0" "322" "1" "0" "0" "0" "618" 1 0 0 0 582.77877778 "0" "1" "0" "0" "718" 0 1 0 0 815.06833333
"1796" 5010 0.87 0 "Valid panelist" "Plusnet 8" "ADSL1" "#NULL!" "Y" "1" "Rural" "England" "Distance band 5" "#NULL!" 0.9189861648 1.170704 0.9147612304 0.961264 0.3678060912 0.394784 0.374403692 0.38544 0 0 42.2142982 42.29083206 1.14555556 0.96383333 0.94181481 0.97666667 36.06049104 36.221 0.36 0.02 3807.89688462 3898.4766 0.433 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"1797" 148458 1.18 0.54 "Valid panelist" "Talk Talk 20" "ADSL2" "#NULL!" "Y" "1" "Semi-urban" "England" "#NULL!" "Distance band 2" 18.8703542304 18.995 18.9262286312 18.992824 0.8711158776 0.941688 0.8811869472 0.941328 0.31 0 27.75056819 33.07607843 0.89270695 1.17252632 0.38670695 0.41155 18.61950597 18.6432 0.09 0 569.586828 622.8624035 0.367 "0" "1" "0" "0" "431" "0" "1" "0" "0" "423" "1" "0" "0" "0" "1980" 1 0 0 0 1993.46635 "0" "1" "0" "0" "1159" 0 1 0 0 1273.84515
"1798" 355084 0 0.69 "Valid panelist" "Other 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 64.361372024 65.952816 64.6297549272 65.952816 18.5688323336 18.674768 18.5802163904 18.674768 0.09 0 30.14866973 29.99534213 0.30778914 0.3097 0.37490415 0.39342857 27.44085552 27.44219048 0.04 0.02 302.77875077 301.55741463 0.333 "0" "1" "0" "0" "707" "0" "1" "0" "0" "721" "1" "0" "0" "0" "1053" 1 0 0 0 1046.30083333 "0" "1" "0" "0" "1537" 0 1 0 0 1467.48054762
"1799" 1408 0.74 0.95 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 40.78166626 40.862064 40.5882501464 40.861584 7.483352364 7.610328 7.488681524 7.58664 0.01 0 9.53716895 9.87592791 0.40059091 0.39647619 0.39826211 0.4536 8.65219433 8.660425 0.08 0 174.06287805 178.67641463 0.333 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"1800" 30358 0 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 116.1906492512 207.860232 71.2940727272 110.181496 10.7888982344 12.257992 8.9635224344 12.193912 0.03 0 15.71182343 15.75033464 2.5330929 2.7331 0.09991257 0.13963636 17.21536543 19.15230769 0.04 0.03 278.89091944 307.84633333 0.4 "0" "1" "0" "0" "469" "0" "1" "0" "0" "549" "1" "0" "0" "0" "1716" 0.8636 0.1364 0 0 1601.72428 "0" "1" "0" "0" "1132" 0 1 0 0 1734.46766667
"1801" 814585 0 0 "Valid panelist" "Sky 80" "FTTC 76" "#NULL!" "Y" "1" "Rural" "England" "#NULL!" "#NULL!" 9.5686969688 12.315928 9.5153729656 12.31472 2.946142512 3.167192 2.8640209656 3.15172 0.27 0.45 38.09477609 41.52297565 0.63923204 1.06222222 1.16059116 1.54388889 32.8188798 31.45762857 0.23 0.22 836.84974579 891.59745161 0.167 "0" "1" "0" "0" "1294" "0" "1" "0" "0" "1725" "0" "1" "0" "0" "1947" 0 0.9286 0.0714 0 2337.199 "0" "1" "0" "0" "2545" 0 1 0 0 2571.32469231
"1802" 815355 0 0.89 "Valid panelist" "EE 40" "FTTC 38" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 28.0255250848 34.20812 28.0471221536 34.079456 0.7533034712 0.819064 0.7464450368 0.79372 2.18 1.23 17.52473991 17.91490678 1.05405752 1.2139 0.7180708 1.0303 15.16764315 15.71342857 0.04 0 356.22664786 391.02052174 0.227 "0" "1" "0" "0" "919" "0" "1" "0" "0" "998" "1" "0" "0" "0" "1927" 1 0 0 0 1941.41991667 "0" "1" "0" "0" "2302" 0 1 0 0 1967.442
"1803" 813449 0 1.86 "Valid panelist" "Plusnet 20" "ADSL2" "#NULL!" "Y" "2" "Rural" "England" "#NULL!" "Distance band 10" 9.4028819224 10.014184 9.078353684 9.951976 0.9941324688 1.08172 0.9713861056 1.08172 0.49 0 30.69702931 30.69802373 2.11873585 1.734625 0.50467925 1.019125 26.67022662 28.48872222 0.03 0.09 517.93975478 640.36310526 0.067 "0" "1" "0" "0" "850" "0" "1" "0" "0" "1116" "0" "1" "0" "0" "1565" 0 1 0 0 1573.61855556 "0" "1" "0" "0" "1668" 0 1 0 0 1588.82158824
"1804" 812390 0.46 0.87 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 58.0326462168 65.2886 55.7705008 64.458112 16.2850974032 16.639712 16.4551814736 16.639712 0.05 0.45 18.46253604 18.57829167 0.31763934 0.263 0.77371585 0.575 17.5188287 17.44126087 0.32 0.01 240.25976667 238.21657895 0.6 "0" "1" "0" "0" "468" "0" "1" "0" "0" "717" "1" "0" "0" "0" "681" 1 0 0 0 700.17588235 "0" "1" "0" "0" "1020" 0 1 0 0 990.652
"1805" 528702 1.39 0.95 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 47.883199468 49.496768 47.397492108 49.496768 12.8318253032 14.500568 12.7975902224 14.486304 0.02 0 17.47874951 17.73207371 0.35902134 0.3752 0.524 0.55119048 12.83352639 12.88145 0.01 0.01 194.39953418 215.00194444 0.033 "0" "1" "0" "0" "440" "0" "1" "0" "0" "484" "1" "0" "0" "0" "756" 1 0 0 0 783.39346154 "0" "1" "0" "0" "1139" 0 1 0 0 1180.75121053
"1806" 252078 0.24 1.09 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "2" "Semi-urban" "England" "#NULL!" "#NULL!" 36.838881112 37.446 36.4504918976 37.446 9.271773644 9.488048 9.2724839024 9.488048 0.02 0.1 12.91236126 13.12192482 0.36730205 0.3813 0.35477193 0.36921053 7.58639074 7.61390244 0.05 0.39 164.59900295 171.150825 0.167 "0" "1" "0" "0" "412" "0" "1" "0" "0" "701" "1" "0" "0" "0" "889" 1 0 0 0 890.96973333 "0" "1" "0" "0" "1347" 0 1 0 0 1269.53803448
"1807" 816773 0 0.86 "Valid panelist" "Plusnet 40" "FTTC 38" "20.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 34.2944737024 37.158344 33.667022 36.847624 7.8326867632 8.008848 7.7905829336 7.994016 0.02 0 20.05500798 21.03256037 0.36894167 0.35414286 0.40295833 0.40128571 16.39923577 17.1675 0.03 0 240.42427083 209.62069231 0.182 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"1808" 816831 0.29 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 148.9658033688 206.630328 110.1160248 168.888264 12.22634944 12.383712 12.1705372632 12.338824 0.02 0 16.74156881 18.57112363 2.03087603 2.81157143 0.23552066 0.329125 16.47973196 17.85655556 0.04 0 267.58461885 280.5825 0 "0" "1" "0" "0" "324" "0" "1" "0" "0" "345" "1" "0" "0" "0" "695" 1 0 0 0 847.42411765 "0" "1" "0" "0" "788" 0 1 0 0 1407.65315385
"1809" 655910 0 1.16 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 44.4687493488 46.143816 44.40043 46.143816 15.260256 16.082056 15.3029047616 16.078832 0.02 0 15.09390366 15.13555328 0.39788529 0.39910526 0.54798529 0.52084211 9.82187074 9.96761538 0.04 0.04 161.91725953 191.50978571 0.167 "0" "1" "0" "0" "463" "0" "1" "0" "0" "432" "1" "0" "0" "0" "773" 1 0 0 0 812.97160976 "0" "1" "0" "0" "1244" 0 1 0 0 1437.362925
"1810" 815315 0 0.73 "Valid panelist" "EE 80" "FTTC 76" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 63.8407404208 65.378128 62.2105625808 65.356808 18.35794336 18.677696 18.262960552 18.677696 2.46 2.51 22.3800949 22.30840323 0.38092683 0.382 0.54404878 0.93453333 19.90562151 20.41064516 0.01 0.02 287.89502037 303.99454839 0 "0" "1" "0" "0" "801" "0" "1" "0" "0" "597" "1" "0" "0" "0" "1237" 1 0 0 0 1069.947 "0" "1" "0" "0" "2471" 0 1 0 0 2569.85366667
"1811" 813965 0 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 180.4872175528 207.182648 163.7160783032 204.162544 12.5238105 13.06688 12.613154588 13.020424 0.02 0 15.65991574 16.31943614 1.64618248 1.97876471 0.22316788 0.29305882 15.77299043 16.04441667 0.04 0.01 264.72642 281.47825806 0.31 "0" "1" "0" "0" "381" "0" "1" "0" "0" "450" "1" "0" "0" "0" "643" 1 0 0 0 596.63425 "0" "1" "0" "0" "734" 0 1 0 0 846.45241176
"1812" 821041 0 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 205.4733688768 207.19632 205.4318728888 207.143136 12.2603526856 12.395328 12.2638231112 12.325872 0 0 15.72541516 15.83914872 1.51111111 1.6765 0.14834722 0.221 16.36797647 17.88309091 0.01 0 277.74125 277.3447 0.125 "0" "1" "0" "0" "386" "0" "1" "0" "0" "388" "1" "0" "0" "0" "638" 1 0 0 0 474.56422222 "0" "1" "0" "0" "689" 0 1 0 0 752.58425
"1813" 812476 0.33 0.87 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 39.9583284504 74.309816 41.7468428568 61.60148 9.9575384416 18.58352 9.5262726152 18.58352 0.01 0 9.78086821 10.0828435 0.41087712 0.438875 0.46587234 0.55975 8.64621745 8.707375 0.04 0 444.07535217 524.7324 0.1 "0" "1" "0" "0" "771" "0" "1" "0" "0" "656" "1" "0" "0" "0" "1864" 1 0 0 0 1893.9808 "0" "1" "0" "0" "1339" 0 1 0 0 1597.28786667
"1814" 470580 0.24 1.1 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Semi-urban" "England" "#NULL!" "#NULL!" 66.0125850416 66.816696 65.6810419456 66.74644 18.5638918216 18.636672 18.571652324 18.626688 0.03 0 12.62693214 13.20166594 0.30719231 0.33482353 0.32758013 0.38611111 7.22020294 7.25975676 0.09 0.95 166.34887352 145.79481081 0.333 "0" "1" "0" "0" "609" "0" "1" "0" "0" "691" "1" "0" "0" "0" "506" 1 0 0 0 519.45017949 "0" "1" "0" "0" "1189" 0 1 0 0 1314.86684615
"1815" 674222 0.8 1 "Valid panelist" "Virgin 50" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 53.9516728072 54.017912 53.92332 54.00444 3.0116252992 3.057032 3.0022692632 3.05004 0 0 8.93260931 9.62136224 1.33088272 1.31488235 0.17949693 0.24838889 8.51727403 8.5422619 0.01 0.01 159.30967293 190.92834286 0 "0" "1" "0" "0" "431" "0" "1" "0" "0" "545" "1" "0" "0" "0" "716" 1 0 0 0 751.43672727 "0" "1" "0" "0" "799" 0 1 0 0 1005.41945455
"1816" 2074 0.33 0.91 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 73.5476588416 74.31672 72.5297641024 74.313832 18.5864553096 18.699264 18.5827749472 18.699264 0 0 11.11359727 11.29356129 0.25091496 0.245 0.25757185 0.29894737 5.82611047 5.79817949 0.02 0 171.53629521 181.15657143 0.067 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"1817" 185648 1.5 1.04 "Valid panelist" "BT 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 8" 4.4834622464 4.751712 4.1939431576 4.733176 0.8739470432 0.999688 0.8345682288 0.990424 0.09 0 11.17844515 12.63058251 0.44336039 0.465 0.47098377 0.35136364 6.64727339 7.49708333 0.04 0.09 920.9765 931.3684 0.067 "0" "1" "0" "0" "1217" "0" "1" "0" "0" "1287" "0" "1" "0" "0" "1902" 0 0.9714 0.0286 0 2001.38215909 "0" "1" "0" "0" "2914" 0 0.9655 0.0345 0 2547.383
"1818" 250060 0.51 0 "Valid panelist" "Sky 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 37.106566912 37.393744 37.0814616 37.38912 9.3024227104 9.579432 9.311029128 9.579432 0.04 0.11 10.56859391 10.28841463 0.42255625 0.24363158 0.44680997 0.4848 7.61923546 7.23095122 0.03 0.01 246.48864019 274.20935897 0.067 "0" "1" "0" "0" "485" "0" "1" "0" "0" "495" "1" "0" "0" "0" "924" 1 0 0 0 907.17352632 "0" "1" "0" "0" "988" 0 1 0 0 2032.46957895
"1819" 175472 0.33 1.1 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 70.8471432248 73.25988 70.6150134632 73.230576 18.5737451816 18.631792 18.5721474 18.631584 0.01 0.1 11.11007982 11.2011159 0.27034294 0.27468421 0.32822478 0.3786 6.05108357 6.04568293 0.02 0.03 266.37349223 325.4106 0.033 "0" "1" "0" "0" "362" "0" "1" "0" "0" "365" "1" "0" "0" "0" "475" 1 0 0 0 472.59438462 "0" "1" "0" "0" "804" 0 1 0 0 929.70715385
"1820" 250818 0 0.73 "Valid panelist" "EE 40" "FTTC 38" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 36.90465008 37.234136 36.8816288784 37.234136 9.2643661016 9.332248 9.2723114288 9.332248 2.45 3 11.4127597 11.03074879 0.45016619 0.47114286 0.52959885 0.69128571 7.29917305 7.41314634 0.05 0.01 244.82220576 238.44504762 0.033 "0" "1" "0" "0" "965" "0" "1" "0" "0" "897" "1" "0" "0" "0" "1608" 1 0 0 0 1637.25429268 "0" "1" "0" "0" "2122" 0 1 0 0 2290.66883333
"1821" 2325 0.33 0.78 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 48.9070450312 55.678672 47.6560737144 55.082424 18.0030187952 18.662952 18.0195098536 18.661192 0.07 0 36.14406363 37.12442131 0.37172365 0.39219048 0.46980057 0.49935 28.3492238 28.9524878 0.42 0.43 386.45491773 437.894325 3.5 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"1822" 3127 2.92 1.54 "Valid panelist" "Talk Talk 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 13" 6.0904629816 6.213792 6.0227284 6.213752 0.762267704 0.815528 0.760642872 0.815528 0 0 36.32146293 36.32070559 1.13379365 1.21284211 0.53966667 0.47305263 31.58674883 31.57897436 0.29 0 789.61739137 773.48811111 0.933 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"1823" 812450 0.4 1 "Valid panelist" "Virgin 100" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 95.9891784768 106.060744 81.926152 104.683448 5.9291026744 6.216512 5.9641894736 6.190752 0.01 0 18.41240703 19.83340533 2.14809615 2.2561 0.90026923 0.9714 13.91995238 14.33969444 0.24 2.24 260.42433113 266.27746667 0.4 "0" "1" "0" "0" "419" "0" "1" "0" "0" "564" "1" "0" "0" "0" "509" 1 0 0 0 609.19872222 "0" "1" "0" "0" "754" 0 1 0 0 906.85030769
"1824" 397664 0.39 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 154.0115579392 159.108864 147.1038618664 158.814592 12.000604312 12.060248 11.9967977928 12.057352 0.01 0 9.47478572 10.05990358 1.6940273 1.75735714 0.83133447 0.86864286 8.72133092 8.9232439 0.01 0 165.54324788 160.03810714 0.033 "0" "1" "0" "0" "339" "0" "1" "0" "0" "361" "1" "0" "0" "0" "387" 1 0 0 0 374.83192593 "0" "1" "0" "0" "666" 0 1 0 0 800.73389286
"1825" 826763 0.29 0.91 "Valid panelist" "Sky 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 37.2393454168 37.403744 37.293523636 37.366512 9.3278004392 9.36556 9.334122 9.360928 0 0 8.67355972 9.66107368 0.34702299 0.3304 0.31805747 0.362 6.08931088 6.114 0 0 294.48860947 393.159 0 "0" "1" "0" "0" "466" "0" "1" "0" "0" "475" "1" "0" "0" "0" "905" 1 0 0 0 887.049625 "0" "1" "0" "0" "713" 0 1 0 0 680.386625
"1826" 80256 0 0.95 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 55.6601157728 59.39508 55.18944 59.39508 16.7207636136 17.041528 16.4282973656 17.007808 0.01 0 12.52329763 12.71572497 0.2892735 0.30685 0.28515057 0.32961905 7.06329119 7.0885122 0.03 0.03 151.00531489 139.20638095 0 "0" "1" "0" "0" "725" "0" "1" "0" "0" "1675" "1" "0" "0" "0" "582" 1 0 0 0 624.75078049 "0" "1" "0" "0" "900" 0 1 0 0 1643.24771429
"1827" 813639 0 0.71 "Valid panelist" "Plusnet 80" "FTTC 76" "20.0" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 69.9498279032 72.929696 69.4612947024 72.929696 17.0590166368 17.433616 17.0612618 17.421816 0.01 0 13.0850328 13.09545119 0.27694362 0.27 0.37354896 0.4027 8.02933578 8.0764878 0.02 0 155.19594021 136.96241026 0 "0" "1" "0" "0" "533" "0" "1" "0" "0" "610" "1" "0" "0" "0" "485" 1 0 0 0 467.88865 "0" "1" "0" "0" "729" 0 1 0 0 804.28605
"1828" 815347 0 0.73 "Valid panelist" "EE 80" "FTTC 76" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 73.968350588 74.34936 73.432608552 74.34936 18.5927558488 18.670144 18.5896722856 18.660792 2.99 3.64 12.02010245 12.39155686 0.44943981 0.46153846 0.39866204 0.50223077 7.59737475 7.72196667 0.06 0 269.39863721 246.02636 0.046 "0" "1" "0" "0" "816" "0" "1" "0" "0" "853" "1" "0" "0" "0" "1396" 1 0 0 0 1332.796 "0" "1" "0" "0" "1932" 0 1 0 0 2325.6166
"1829" 410454 2.1 0.98 "Valid panelist" "Talk Talk 20" "ADSL2" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "Distance band 6" 7.1700269712 9.863256 6.8456758096 8.635264 0.8202598856 0.877816 0.814576 0.877816 0 0 26.81864974 27.90418919 0.99170032 1.06252941 1.3318265 0.95305882 30.38294676 30.33980952 0.2 0 1242.403645 1308.293903 1.033 "0" "1" "0" "0" "968" "0" "1" "0" "0" "1029" "0" "1" "0" "0" "1698" 0 1 0 0 1724.85361905 "0" "1" "0" "0" "2786" 0 1 0 0 3149.45690476
"1830" 813753 0 1 "Valid panelist" "Virgin 200" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 202.6311572912 207.867904 198.5320002048 207.854184 12.2226939376 12.337128 12.2221777296 12.337128 0.03 0 13.95315234 14.64593488 2.41017846 2.51668421 0.13093252 0.18626316 14.57469532 14.75884211 0.1 0 241.38827442 270.99694872 0.172 "0" "1" "0" "0" "391" "0" "1" "0" "0" "488" "1" "0" "0" "0" "344" 1 0 0 0 404.53953846 "0" "1" "0" "0" "698" 0 1 0 0 813.132
"1831" 62622 0.55 1 "Valid panelist" "Virgin 152" "Cable" "#NULL!" "N" "3" "Urban" "England" "#NULL!" "#NULL!" 101.446555068 159.623288 75.334377412 112.462368 12.0108229616 12.165736 11.997854 12.123152 0.11 0.27 19.17469334 20.21023229 2.48032558 2.77414286 0.17307752 0.34057143 15.12787143 15.46433333 0.01 0.03 233.75038868 222.20676471 0.037 "0" "1" "0" "0" "614" "0" "1" "0" "0" "869" "1" "0" "0" "0" "1205" 1 0 0 0 1382.43777778 "0" "1" "0" "0" "2251" 0 1 0 0 2693.991125
"1832" 141456 1.79 0.74 "Valid panelist" "Talk Talk 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 37.1844462008 37.327856 37.2432696 37.32196 1.846980048 1.905088 1.8404172 1.887184 0.05 0 10.0558484 9.54832479 0.34249123 0.35368421 0.40119355 0.40552632 13.29417883 13.23769048 0.04 0 400.8273496 445.181017 0.233 "0" "1" "0" "0" "596" "0" "1" "0" "0" "594" "1" "0" "0" "0" "962" 1 0 0 0 957.1101 "0" "1" "0" "0" "1136" 0 1 0 0 1263.99815
"1833" 168336 0.62 1.35 "Valid panelist" "Sky 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 37.2836682256 37.556168 37.2693229472 37.518056 9.241095516 9.56668 9.2369538464 9.429824 0.03 0 13.51772923 12.54902969 0.23663467 0.24226316 0.42145963 0.49742105 11.8545 11.90676923 0 0 223.0478172 278.61769231 0.067 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"1834" 241418 2.06 1.22 "Valid panelist" "BT 40" "FTTC 38" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 36.1876825056 37.178992 36.0193607808 37.178992 6.1806928488 6.329776 6.183250732 6.317984 0.09 0.3 12.43572821 13.02130769 0.47316477 0.48138095 0.3136392 0.319 11.31380426 11.2242381 0.08 0.05 196.16910414 196.20909756 0.267 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"1835" 2339 1.39 0.87 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 71.2771602272 74.312232 70.6408653336 74.212656 18.5572074544 18.69572 18.54338 18.67248 0.09 0.2 12.39001847 13.01152977 0.22732759 0.23325 0.41519828 0.47452381 11.08687784 11.292725 0.04 0 192.37263265 221.27912121 0.133 "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA "#NULL!" "#NULL!" "#NULL!" "#NULL!" "#NULL!" NA NA NA NA NA
"1836" 141500 0.74 0.91 "Valid panelist" "BT 80" "FTTC 76" "#NULL!" "Y" "3" "Urban" "England" "#NULL!" "#NULL!" 73.8343811232 74.359744 73.4285514 74.339544 18.4831030352 18.565544 18.4866667368 18.539216 0.01 0.11 15.9428258 16.30920667 0.2107426 0.19711111 0.28836499 0.34241176 10.66517094 10.771825 0.03 0.04 172.11006176 172.86233333 0.067 "0" "1" "0" "0" "607" "0" "1" "0" "0" "620" "1" "0" "0" "0" "472" 1 0 0 0 474.99663158 "0" "1" "0" "0" "1083" 0 1 0 0 1255.63584211
"1837" 250062 0.4 0.81 "Valid panelist" "EE 40" "FTTC 38" "#NULL!" "N" "3" "Semi-urban" "England" "#NULL!" "#NULL!" 36.604489168 37.232288 35.8463545808 37.159696 9.2762048176 9.323752 9.2735027096 9.323752 2.44 3.06 16.5276577 16.20616772 0.41942029 0.4416875 0.46416606 0.583125 11.87970054 12.1222 0.03 0 270.47418 275.00690625 0.125 "0" "1" "0" "0" "918" "0" "1" "0" "0" "818" "1" "0" "0" "0" "1746" 0.9688 0.0313 0 0 2163.35822222 "0" "1" "0" "0" "2352" 0 1 0 0 2305.79828125
