"ID","Distance.band","Urban.rural","Market","ISP","Headline.speed","Technology","Download.speed..Mbit.s..24.hour","Download.speed..Mbit.s..Max","Download.speed..Mbit.s..8.10pm.weekday","Upload.speed..Mbit.s.24.hour","Upload.speed..Mbit.s.Max","Upload.speed..Mbit.s.8.10pm.weekday","DNS.resolution..ms.24.hour","DNS.failure....24.hour","DNS.resolution..ms.8.10pm.weekday","DNS.failure....8.10pm.weekday","Jitter.up..ms.24.hour","Jitter.down..ms.24.hour","Jitter.up..ms.8.10pm.weekday","Jitter.down..ms.8.10pm.weekday","Latency..ms.24.hour","Packet.loss....24.hour","Latency..ms.8.10pm.weekday","Packet.loss....8.10pm.weekday","Web.page..ms.24.hour","Web.page..ms.8.10pm.weekday","ISP.weights","Nat.weights"
"2052","FTTC","2563-5000","Rural",3,"FTTC","40","FTTx",37.48,37.753,37.425,1.865,1.896,1.868,NA,NA,NA,NA,0.486,0.38,0.541,0.475,15.614,"0.030%",15.859,"0.000%",NA,NA,1,NA
"2053","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.368,37.865,37.435,9.37,9.676,9.378,27.442,0,26.805,0,0.23,0.195,0.223,0.286,29.19,"0.060%",29.264,"0.000%",424.037,445.551,1,NA
"2054","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.3,37.812,37.248,9.641,10.014,9.637,14.922,0,14.863,0,0.342,0.294,0.357,0.417,13.759,"0.210%",13.877,"0.010%",225.879,214.006,1,NA
"2055","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",36.264,36.745,36.146,1.872,1.904,1.873,NA,NA,NA,NA,0.493,0.425,0.564,0.558,17.369,"0.070%",17.563,"0.860%",NA,NA,1,0.28
"2056","FTTC","2563-5000","Rural",3,"FTTC","40","FTTx",38.572,39.564,38.61,6.871,6.985,6.856,12.727,0,12.776,0,0.391,0.32,0.406,0.332,13.158,"0.060%",13.653,"0.000%",214.891,269.959,1,0.52
"2057","FTTC","2563-5000","Rural",3,"FTTC","80","FTTx",61.189,61.79,60.797,18.756,19.392,18.743,15.453,0,15.458,0,0.334,0.357,0.418,0.537,14.688,"0.010%",14.718,"0.000%",228.965,225.516,1,NA
"2058","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.12,38.606,36.525,9.394,9.546,9.393,17.042,0,17.442,0,0.339,0.329,0.334,0.538,13.325,"0.070%",13.706,"0.100%",211.195,227.303,1,NA
"2059","FTTC","2563-5000","Rural",3,"FTTC","80","FTTx",50.516,50.66,50.475,11.914,12.012,11.915,16.635,0,16.498,0,0.458,0.225,0.371,0.241,16.287,"0.040%",16.15,"0.010%",264.32,249.764,1,NA
"2060","FTTC","2563-5000","Urban",2,"FTTC","40","FTTx",33.149,34.15,33.135,6.546,6.706,6.539,18.19,0,17.995,0,0.451,0.242,0.307,0.311,17.177,"0.020%",17.04,"0.050%",272.978,249.06,1,NA
"2061","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",52.384,52.704,52.266,18.607,18.879,18.604,17.472,0,17.568,0,0.241,0.275,0.241,0.387,15.84,"0.020%",16.152,"0.010%",248.897,272.23,1,NA
"2062","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",88.403,90.475,87.694,16.826,17.086,16.83,6.874,0.001,6.258,0.002,0.228,0.191,0.23,0.354,5.413,"0.010%",5.498,"0.010%",449.041,243.722,0,NA
"2063","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",71.272,72.974,70.862,18.764,19.107,18.756,14.431,0.001,14.445,0,0.324,0.376,0.349,0.474,13.285,"0.020%",13.496,"0.000%",209.417,218.056,1,NA
"2064","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",23.877,26.822,23.894,7.504,7.652,7.503,30.409,0.002,30.249,0,0.354,0.397,0.353,0.417,20.792,"0.100%",21.126,"0.020%",350.975,363.351,NA,NA
"2065","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",24.5,25.146,24.447,5.568,6.104,5.535,35.434,0,35.477,0,0.433,0.24,0.434,0.251,34.056,"0.060%",33.834,"0.010%",481.688,513.871,1,0.67
"2066","FTTC","2563-5000","Rural",2,"FTTC","40","FTTx",26.298,29.69,26.614,3.835,4.03,3.807,29.055,0,29.227,0.002,0.402,0.365,0.41,0.388,28.583,"0.060%",28.163,"0.050%",430.075,424.062,1,0.23
"2067","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",63.06,63.496,62.527,18.688,18.933,18.692,15.904,0.001,15.997,0.002,0.245,0.275,0.255,0.456,13.866,"0.100%",14.208,"0.050%",221.842,216.707,1,NA
"2068","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",49.953,51.19,49.38,16.536,17.311,16.521,12.711,0,12.844,0,0.238,0.244,0.247,0.351,11.272,"0.100%",11.6,"0.010%",190.365,191.41,1,NA
"2069","FTTC","2563-5000","Rural",3,"FTTC","80","FTTx",50.444,61.691,44.229,18.705,19.031,18.685,23.236,0,23.327,0,0.521,0.677,0.622,0.844,22.492,"0.460%",22.932,"0.010%",341.217,363.065,1,NA
"2070","FTTC","2563-5000","Rural",1,"FTTC","80","FTTx",68.669,71.354,69.262,18.514,18.812,18.5,24.961,0.001,25.112,0,0.234,0.242,0.233,0.371,23.571,"0.100%",23.696,"0.020%",359.091,338.081,NA,NA
"2071","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",39.7,55.164,37.018,14.595,14.723,14.589,13.226,0.006,13.34,0.012,0.371,0.358,0.381,0.469,11.837,"0.640%",12.01,"0.760%",297.478,239.954,1,NA
"2072","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",72.966,74.837,72.395,18.571,19.238,18.562,13.24,0,13.251,0,0.331,0.344,0.325,0.344,12.904,"0.030%",13.058,"0.130%",209.678,199.722,1,0.46
"2073","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",59.397,60.501,57.775,18.669,18.845,18.673,18.451,0.001,18.477,0,0.225,0.251,0.224,0.434,17.125,"0.040%",17.29,"0.030%",264.647,278.895,1,NA
"2074","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",70.44,72.902,70.162,17.421,17.945,17.4,25.283,0,25.215,0,0.285,0.276,0.299,0.379,21.999,"0.070%",22.128,"0.050%",628.596,642.358,1,NA
"2075","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",45.503,49.164,45.267,8.917,9.264,8.914,19.173,0.001,19.225,0.003,0.314,0.279,0.316,0.393,17.142,"0.080%",17.251,"0.040%",264.053,256.556,1,NA
"2076","FTTC","2563-5000","Urban",2,"FTTC","80","FTTx",56.488,56.698,56.194,18.745,18.937,18.738,14.322,0.001,14.204,0,0.27,0.309,0.278,0.414,13.043,"0.030%",12.818,"0.010%",206.969,232.833,1,0.04
"2077","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",28.947,37.42,26.14,6.366,6.707,6.36,15.064,0.005,16.826,0.024,0.363,0.771,0.372,1.862,13.972,"0.560%",16.228,"1.880%",376.821,605.354,1,NA
"2078","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",45.351,47.479,44.981,14.381,14.747,14.325,13.867,0.001,13.685,0.002,0.34,0.305,0.347,0.393,12.56,"0.080%",12.702,"0.010%",217.957,219.926,1,NA
"2079","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",60.245,60.745,60.05,17.952,18.847,17.925,23.532,0,23.657,0,0.261,0.354,0.26,0.435,21.266,"0.100%",21.401,"0.040%",322.976,342.597,1,NA
"2080","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",38.81,44.186,32.339,13.222,13.332,13.225,18.087,0.001,20.393,0.003,0.365,0.769,0.375,2.544,16.923,"0.130%",18.972,"0.490%",298.505,386.582,1,NA
"2081","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",45.415,61.173,46.08,12.959,15.85,13.221,13.184,0.007,12.856,0.04,0.316,0.34,0.316,0.424,11.886,"1.650%",11.885,"4.610%",245.217,510.363,1,NA
"2082","FTTC","2563-5000","Rural",3,"FTTC","80","FTTx",56.319,57.475,56.134,18.668,18.853,18.676,20.119,0.001,20.103,0,0.267,0.368,0.256,0.467,18.003,"0.070%",18.236,"0.000%",283.012,292.568,1,NA
"2083","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",43.726,49.133,45.435,14.74,17.852,14.219,17.52,0,17.165,0,0.354,0.408,0.368,0.573,16.264,"0.240%",15.932,"0.020%",271.881,243.032,1,NA
"2084","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",56.89,57.307,56.397,17.239,17.466,17.243,14.428,0.001,14.377,0,0.271,0.269,0.269,0.41,12.522,"0.060%",12.693,"0.010%",214.454,198.922,1,NA
"2085","FTTC","2563-5000","Urban",2,"FTTC","80","FTTx",56.447,57.668,55.231,18.754,18.943,18.742,12.882,0,12.935,0,0.273,0.3,0.27,0.387,11.419,"0.050%",11.617,"0.010%",193.095,193.464,1,NA
"2086","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",71.528,73.157,70.758,18.762,18.97,18.754,13.777,0,13.896,0,0.274,0.312,0.272,0.487,12.423,"0.020%",12.7,"0.010%",194.103,212.178,1,NA
"2087","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.186,37.527,37.056,1.84,1.906,1.84,18.362,0,18.264,0,0.366,0.314,0.45,0.468,22.757,"0.030%",23.18,"0.000%",330.984,322.55,1,NA
"2088","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",48.738,50.181,48.66,16.127,16.49,16.122,13.812,0,13.723,0,0.19,0.19,0.188,0.205,14.525,"0.060%",14.51,"0.090%",232.091,229.562,1,0.46
"2089","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",20.511,23.117,13.346,4.523,4.642,4.51,28.191,0.002,30.409,0.019,0.389,0.439,0.389,1.074,23.696,"0.170%",24.914,"1.130%",382.606,540.635,1,NA
"2090","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",32.714,37.3,23.927,9.27,9.426,9.283,18.864,0.004,20.452,0.011,0.377,0.471,0.36,1.05,13.851,"0.170%",14.798,"0.700%",242.064,358.963,1,NA
"2091","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",36.647,37.487,35.74,6.948,7.338,6.903,16.628,0,17.016,0,0.329,0.236,0.332,0.247,15.707,"0.020%",16.502,"0.000%",247.791,257.919,1,0.67
"2092","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",64.501,67.195,63.255,18.651,18.904,18.621,14.607,0,14.876,0,0.293,0.302,0.329,0.397,13.782,"0.070%",14.051,"0.000%",226.285,213.862,1,0.46
"2093","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.043,37.641,36.459,9.394,9.639,9.391,34.873,0,35.314,0,0.244,0.214,0.237,0.238,30.784,"0.070%",30.899,"0.100%",430.8,432.897,1,NA
"2094","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",35.284,38.011,31.436,9.308,9.474,9.309,18.385,0.003,19.007,0.007,0.247,0.284,0.257,0.606,12.094,"0.110%",12.532,"0.320%",232.797,383.257,1,NA
"2095","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",36.983,38.531,35.886,9.477,9.628,9.485,21.252,0,21.103,0,0.303,0.316,0.3,0.547,14.823,"0.170%",15.088,"0.070%",233.167,267.014,1,NA
"2096","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",43.018,53.529,22.422,16.021,16.258,16.013,25.066,0.003,26.588,0.008,0.307,0.459,0.302,1.178,20.011,"0.110%",21.444,"0.770%",315.006,424,1,NA
"2097","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",34.693,38.244,27.415,9.441,9.673,9.473,15.697,0.002,17.733,0.022,0.268,0.332,0.254,1.034,10.904,"0.150%",12.088,"0.930%",215.342,368.458,1,NA
"2098","FTTC","2563-5000","Rural",3,"FTTC","40","FTTx",34.142,37.918,24.192,5.939,6.474,5.949,34.848,0.001,35.554,0.002,0.353,0.471,0.357,1.094,31.032,"0.140%",31.511,"0.410%",462.34,492.626,1,NA
"2099","FTTC","2563-5000","Rural",2,"FTTC","40","FTTx",33.673,38.535,28.37,9.347,9.507,9.345,15.312,0.003,17.078,0.013,0.386,0.479,0.39,1.15,10.394,"0.170%",11.919,"0.950%",223.154,477.066,1,NA
"2100","FTTC","2563-5000","Rural",3,"FTTC","40","FTTx",34.049,35.567,32.945,6.453,6.54,6.449,17.008,0.001,17.469,0.003,0.356,0.339,0.352,0.684,13.095,"0.090%",13.517,"0.140%",224.734,290.737,1,0.11
"2101","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.254,38.59,36.46,9.372,9.511,9.354,17.075,0.001,16.593,0.025,0.346,0.276,0.354,0.309,11.966,"0.030%",12.104,"0.020%",211.042,225.73,1,NA
"2102","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",34.75,38.514,33.759,6.934,7.248,6.931,18.033,0.001,18.237,0,0.34,0.345,0.348,0.936,13.356,"0.130%",13.339,"0.180%",218.173,221.076,1,NA
"2103","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",48.124,67.97,32.86,18.307,18.459,18.313,18.345,0.005,21.717,0.018,0.266,0.844,0.263,2.105,12.751,"0.620%",15.241,"2.320%",364.733,882.324,1,NA
"2104","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",35.429,38.488,29.364,9.36,9.503,9.35,14.909,0.003,17.02,0.021,0.344,0.397,0.352,1.08,8.895,"0.120%",9.936,"0.610%",193.88,322.586,1,NA
"2105","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.022,38.558,36.055,9.349,9.581,9.298,17.924,0,17.734,0,0.38,0.438,0.385,0.484,14.132,"0.020%",14.236,"0.000%",224.871,237.262,1,NA
"2106","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",21.608,22.15,20.782,3.052,3.441,3.062,26.123,0.001,26.605,0.006,0.436,0.433,0.431,0.936,21.935,"0.160%",22.385,"0.300%",352.271,411.981,1,NA
"2107","FTTC","2563-5000","Urban",4,"FTTC","60","FTTx",55.073,94.901,56.698,8.646,15.366,8.763,14.021,0.002,13.887,0.003,0.574,0.372,0.588,0.471,8.069,"0.070%",8.182,"0.010%",148.406,138.881,NA,NA
"2108","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.216,37.867,36.988,9.379,9.539,9.378,17.427,0,17.125,0,0.374,0.355,0.383,0.401,13.528,"0.040%",13.565,"0.020%",225.902,223.95,1,NA
"2109","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",36.373,38.392,32.443,9.459,9.634,9.461,17.507,0.001,17.901,0.004,0.254,0.265,0.247,0.493,12.115,"0.080%",12.504,"0.240%",231.869,330.944,1,NA
"2110","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",35.761,38.525,32.338,9.363,9.506,9.356,16.701,0.001,17.357,0.003,0.413,0.443,0.366,0.601,10.992,"0.140%",11.391,"0.260%",1467.575,1522.948,1,NA
"2111","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",71.397,74.948,67.949,18.758,18.945,18.778,17.912,0,17.907,0,0.3,0.322,0.297,0.356,17.077,"0.000%",16.923,"0.010%",276.636,275.677,1,NA
"2112","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",40.563,41.69,40.469,6.436,6.584,6.428,15.745,0,15.839,0,0.391,0.236,0.393,0.273,15.729,"0.110%",15.82,"0.070%",264.916,261.555,1,NA
"2113","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",22.088,24.531,20.493,7.504,7.805,7.49,27.956,0.004,27.736,0,0.386,0.46,0.405,1.134,27.913,"0.050%",26.913,"0.000%",431.727,402.467,1,NA
"2114","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.862,38.229,37.858,9.428,9.578,9.419,14.379,0.002,13.945,0,0.371,0.35,0.37,0.39,11.699,"0.020%",11.684,"0.030%",210.136,226.963,1,0.19
"2115","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.646,37.93,37.642,9.542,9.74,9.532,10.903,0,10.121,0,0.241,0.179,0.233,0.206,12.117,"0.030%",12.191,"0.000%",208.181,196.101,1,NA
"2116","FTTC","2563-5000","Urban",3,"FTTC","80","FTTx",58.881,59.803,58.847,17.132,17.667,17.134,22.848,0,22.811,0,0.252,0.243,0.26,0.369,21.978,"0.180%",22.01,"0.180%",302.495,300.927,1,NA
"2117","FTTC","2563-5000","Rural",3,"FTTC","80","FTTx",57.991,58.923,57.668,9.215,9.8,9.22,20.047,0,19.934,0,0.546,0.311,0.362,0.328,18.254,"0.040%",18.144,"0.000%",278.328,303.495,1,NA
"2118","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",36.747,37.581,35.91,9.031,9.527,9.117,19.269,0,18.484,0,0.34,0.368,0.341,0.665,12.683,"0.050%",12.603,"0.020%",248.555,233.119,1,0.19
"2119","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",36.494,38.485,34.009,9.39,9.55,9.395,18.453,0.001,19.515,0.002,0.378,0.435,0.376,0.975,13.713,"0.090%",14.019,"0.180%",252.707,293.035,1,NA
"2120","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",35.525,37.179,33.115,9.338,9.453,9.332,20.703,0.001,20.918,0.002,0.305,0.308,0.304,0.318,15.901,"0.100%",15.963,"0.460%",257.961,280.313,1,NA
"2121","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",31.034,33.085,28.05,6.939,7.052,6.939,14.137,0.002,16.292,0.017,0.338,0.4,0.334,1.16,8.09,"0.190%",9.068,"0.810%",244.541,428.104,1,NA
"2122","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.398,38.617,37.16,9.376,9.533,9.378,16.418,0.002,16.171,0,0.381,0.384,0.375,0.41,11.554,"0.050%",11.639,"0.060%",202.801,217.394,1,NA
"2123","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",34.957,38.537,27.887,9.464,9.643,9.461,17.298,0.001,18.556,0.006,0.249,0.258,0.25,0.563,12.559,"0.190%",13.314,"0.690%",231.437,432.309,1,NA
"2124","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",37.178,38.558,36.827,9.375,9.496,9.377,16.463,0,16.531,0,0.38,0.359,0.379,0.475,11.686,"0.040%",11.891,"0.010%",212.439,201.085,1,NA
"2125","FTTC","2563-5000","Urban",3,"FTTC","40","FTTx",27.843,28.562,27.837,1.864,1.899,1.864,24.793,0,24.999,0,0.452,0.304,0.487,0.369,15.216,"0.000%",15.646,"0.010%",372.289,384.116,1,NA
"2126","FTTC","2563-5000","Rural",3,"FTTC","80","FTTx",57.12,57.731,56.603,18.191,18.5,18.202,13.236,0.001,13.021,0.002,0.277,0.296,0.281,0.342,11.895,"0.100%",11.93,"0.020%",198.326,184.513,1,NA
"2127","FTTC","2563-5000","Urban",2,"FTTC","40","FTTx",35.602,37.185,32.911,9.258,9.375,9.259,22.302,0.001,22.568,0.008,0.376,0.363,0.378,0.604,15.579,"0.050%",15.855,"0.170%",249.135,267.952,1,NA
"2128","FTTC","385-582","Urban",3,"FTTC","80","FTTx",62.383,62.867,61.793,13.032,13.319,13.053,8.139,0,8.14,0,0.24,0.213,0.246,0.236,6.511,"0.150%",6.56,"0.040%",147.557,286.202,1,NA
"2129","FTTC","385-582","Urban",3,"FTTC","40","FTTx",37.586,37.979,37.319,9.737,10.01,9.719,13.293,0,13.653,0,0.241,0.237,0.244,0.56,11.742,"0.030%",12.435,"0.010%",225.688,227.846,1,0.19
"2130","FTTC","385-582","Urban",3,"FTTC","80","FTTx",72.449,74.843,72.331,18.768,21.21,18.916,20.574,0,20.695,0,0.363,0.393,0.379,0.396,20.048,"0.010%",19.7,"0.010%",310.572,310.379,1,NA
"2131","FTTC","385-582","Urban",3,"FTTC","80","FTTx",71.538,73.053,70.375,18.705,19.126,18.69,11.492,0,11.591,0,0.275,0.309,0.262,0.401,10.047,"0.030%",10.206,"0.010%",171.322,219.562,1,NA
"2132","FTTC","385-582","Urban",3,"FTTC","80","FTTx",67.94,70.264,67.063,17.739,19.101,17.726,27.755,0,27.859,0,0.25,0.273,0.255,0.295,26.196,"0.020%",26.12,"0.000%",375.225,395.558,1,NA
"2133","FTTC","385-582","Urban",3,"FTTC","80","FTTx",58.566,60.122,57.622,18.817,20.072,18.805,14.16,0,14.206,0,0.249,0.237,0.248,0.307,13.237,"0.110%",13.365,"0.100%",224.457,296.086,1,NA
"2134","FTTC","385-582","Urban",3,"FTTC","80","FTTx",72.853,74.745,69.832,9.954,10.669,9.983,10.231,0.001,10.784,0.002,0.33,0.372,0.346,0.608,8.881,"0.020%",9.357,"0.050%",163.324,191.622,1,NA
"2135","FTTC","385-582","Urban",3,"FTTC","80","FTTx",66.949,67.313,66.499,18.739,19.076,18.775,7.771,0,7.867,0,0.325,0.339,0.331,0.356,6.158,"0.030%",6.246,"0.010%",137.197,140.144,1,NA
"2136","FTTC","385-582","Urban",3,"FTTC","40","FTTx",35.757,37.341,35.099,9.333,9.422,9.298,22.266,0,22.18,0,0.475,0.378,0.385,0.4,20.246,"0.000%",20.409,"0.000%",363.046,407.705,1,NA
"2137","FTTC","385-582","Urban",3,"FTTC","80","FTTx",51.91,52.673,51.732,14.082,15.835,14.037,25.103,0,25.149,0,0.262,0.247,0.257,0.274,24.689,"0.020%",24.827,"0.170%",359.308,357.577,1,NA
"2138","FTTC","385-582","Urban",3,"FTTC","80","FTTx",71.889,73.116,71.284,18.871,19.967,18.855,9.963,0,9.895,0,0.249,0.286,0.275,0.36,9.268,"0.080%",9.179,"0.000%",171.456,150.275,1,NA
"2139","FTTC","385-582","Urban",3,"FTTC","80","FTTx",47.558,59.181,47.752,18.725,19.155,18.702,11.793,0,11.903,0,0.245,0.263,0.247,0.375,9.691,"0.020%",9.89,"0.000%",183.585,178.66,1,NA
"2140","FTTC","385-582","Urban",3,"FTTC","80","FTTx",72.072,72.888,71.814,18.936,19.503,18.953,28.102,0.001,28.134,0.002,0.418,0.446,0.405,0.579,26.891,"0.210%",27.16,"0.020%",424.219,422.587,1,NA
"2141","FTTC","385-582","Urban",3,"FTTC","80","FTTx",74.087,74.934,73.307,18.802,19.391,18.811,13.534,0,13.584,0,0.32,0.323,0.318,0.333,13.428,"0.030%",13.311,"0.000%",213.077,205.626,1,0.46
"2142","FTTC","385-582","Urban",3,"FTTC","80","FTTx",69.103,74.932,66.512,17.223,19.358,17.256,16.129,0.001,15.506,0,1.354,0.26,0.583,0.431,14.124,"0.170%",14.37,"0.020%",248.172,290.281,1,NA
"2143","FTTC","385-582","Urban",3,"FTTC","40","FTTx",35.603,37.774,34.847,9.34,9.881,9.249,12.913,0,12.151,0,0.668,0.493,0.443,0.46,10.168,"0.010%",10.307,"0.020%",300.832,231.422,1,0.19
"2144","FTTC","385-582","Urban",3,"FTTC","80","FTTx",74.659,74.939,74.162,18.964,19.46,18.922,12.328,0,12.366,0,0.27,0.278,0.268,0.29,10.461,"0.020%",10.57,"0.020%",192.021,188.791,1,0.46
"2145","FTTC","385-582","Urban",2,"FTTC","80","FTTx",34.761,40.358,30.256,16.89,17.391,16.851,31.387,0.001,32.896,0.003,0.623,0.955,0.557,2.088,30.014,"0.150%",30.844,"0.320%",483.597,552.399,1,0.21
"2146","FTTC","385-582","Urban",3,"FTTC","80","FTTx",60.445,61.387,60.131,18.209,19.391,18.223,16.921,0.001,16.938,0,0.246,0.281,0.247,0.308,15.215,"0.060%",15.25,"0.010%",255.221,287.531,1,0.46
"2147","FTTC","385-582","Urban",3,"FTTC","40","FTTx",30.503,31.589,30.332,4.625,4.707,4.621,24.754,0,24.818,0,0.472,0.425,0.464,0.65,24.039,"0.100%",24.395,"0.070%",382.221,380.411,1,NA
"2148","FTTC","385-582","Urban",3,"FTTC","40","FTTx",37.562,37.924,37.605,6.241,6.542,6.29,11.494,0.001,10.705,0.019,0.392,0.321,0.382,0.351,13.383,"0.120%",13.259,"0.180%",265.454,266.918,1,NA
"2149","FTTC","385-582","Urban",3,"FTTC","80","FTTx",75.323,75.539,75.307,18.793,19.009,18.797,20.158,0,20.913,0,0.258,0.26,0.321,0.346,10.948,"0.040%",11.093,"0.010%",184.017,194.363,1,0.14
"2150","FTTC","385-582","Urban",3,"FTTC","80","FTTx",43.275,73.302,51.54,18.725,19.144,18.75,8.251,0.004,9.449,0.017,0.28,0.646,0.289,1.291,7.103,"0.330%",8.592,"1.530%",351,830.384,1,NA
"2151","FTTC","385-582","Urban",2,"FTTC","80","FTTx",71.781,73.121,71.068,18.745,19.267,18.771,15.36,0.001,15.509,0,0.305,0.283,0.251,0.397,14.378,"0.100%",14.485,"0.270%",218.456,225.587,1,NA
"2152","FTTC","385-582","Urban",3,"FTTC","80","FTTx",72.502,73.171,72.15,20.982,21.027,20.981,8.863,0.001,8.711,0,0.218,0.185,0.236,0.293,7.302,"0.030%",7.285,"0.010%",141.691,142.026,1,NA
"2153","FTTC","385-582","Urban",3,"FTTC","80","FTTx",74.665,74.735,74.69,18.676,18.823,18.672,11,0,10.756,0,0.297,0.308,0.296,0.352,9.553,"0.010%",9.632,"0.020%",155.527,154.564,1,0.1
"2154","FTTC","385-582","Urban",3,"FTTC","80","FTTx",48.66,51.562,48.255,14.598,14.853,14.45,14.311,0.001,14.555,0,0.37,0.404,0.365,0.466,13.202,"0.150%",13.511,"0.010%",222.258,252.324,1,NA
"2155","FTTC","385-582","Urban",3,"FTTC","80","FTTx",72.313,74.668,67.193,18.939,19.516,18.778,16.75,0,16.872,0,0.35,0.368,0.358,0.417,16.02,"0.030%",15.494,"0.000%",262.216,236.889,1,0.46
"2156","FTTC","385-582","Urban",3,"FTTC","80","FTTx",71.661,72.573,71.008,18.598,18.73,18.576,8.604,0.001,8.66,0.002,0.277,0.306,0.276,0.39,7.759,"0.010%",7.979,"0.010%",138.446,151.106,1,NA
"2157","FTTC","385-582","Urban",3,"FTTC","80","FTTx",62.945,63.335,62.095,18.599,18.745,18.607,18.987,0,18.784,0,0.322,0.364,0.318,0.479,17.222,"0.010%",17.44,"0.050%",259.214,257.58,1,NA
"2158","FTTC","385-582","Urban",2,"FTTC","80","FTTx",63.017,68.219,62.811,17.953,18.934,17.949,18.838,0,19.062,0.002,0.299,0.344,0.305,0.413,16.596,"0.110%",16.917,"0.060%",271.169,270.16,1,NA
"2159","FTTC","385-582","Urban",3,"FTTC","80","FTTx",72.361,72.895,72.018,18.731,18.924,18.753,21.3,0.001,21.461,0,0.318,0.354,0.32,0.462,19.907,"0.010%",20.267,"0.000%",293.325,287.137,1,NA
"2160","FTTC","385-582","Urban",3,"FTTC","40","FTTx",37.087,37.997,36.848,9.582,9.793,9.576,16.043,0,16.166,0,0.379,0.346,0.385,0.398,15.961,"0.020%",15.897,"0.010%",270.05,273.096,1,NA
"2161","FTTC","385-582","Urban",3,"FTTC","80","FTTx",73.689,74.95,72.255,18.84,19.172,18.856,18.348,0,18.429,0,0.299,0.313,0.296,0.335,16.892,"0.070%",16.793,"0.040%",268.45,257.457,1,NA
"2162","FTTC","385-582","Urban",2,"FTTC","80","FTTx",70.784,72.533,69.904,18.601,18.789,18.597,19.157,0.003,19.017,0.003,0.272,0.287,0.274,0.424,17.291,"0.090%",17.557,"0.020%",271.701,277.512,1,NA
"2163","FTTC","385-582","Urban",3,"FTTC","80","FTTx",65.434,66.089,64.243,17.155,17.424,17.119,10.23,0,9.921,0,0.252,0.222,0.274,0.33,9.102,"0.030%",9.246,"0.020%",156.143,143.778,1,NA
"2164","FTTC","385-582","Urban",3,"FTTC","80","FTTx",63.721,64.506,63.369,18.54,18.678,18.529,13.283,0,11.611,0,1.965,0.331,0.701,0.432,11.794,"0.090%",10.747,"0.010%",191.37,215.19,1,0.1
